date,stock_id,buy,name,sell
2021-01-22,2376,3701115,Foreign_Investor,710129
2021-01-22,2376,0,Foreign_Dealer_Self,0
2021-01-22,2376,7000,Investment_Trust,0
2021-01-22,2376,183110,Dealer_self,190000
2021-01-22,2376,259000,Dealer_Hedging,108000
2021-01-25,2376,6172000,Foreign_Investor,957000
2021-01-25,2376,0,Foreign_Dealer_Self,0
2021-01-25,2376,59000,Investment_Trust,0
2021-01-25,2376,343966,Dealer_self,174000
2021-01-25,2376,246000,Dealer_Hedging,356000
2021-01-26,2376,1448000,Foreign_Investor,1030000
2021-01-26,2376,0,Foreign_Dealer_Self,0
2021-01-26,2376,2000,Investment_Trust,1000
2021-01-26,2376,123324,Dealer_self,206000
2021-01-26,2376,1000,Dealer_Hedging,262000
2021-01-27,2376,2026010,Foreign_Investor,999000
2021-01-27,2376,0,Foreign_Dealer_Self,0
2021-01-27,2376,104000,Investment_Trust,111000
2021-01-27,2376,108612,Dealer_self,63336
2021-01-27,2376,61000,Dealer_Hedging,195000
2021-01-28,2376,2518000,Foreign_Investor,1215300
2021-01-28,2376,0,Foreign_Dealer_Self,0
2021-01-28,2376,190000,Investment_Trust,0
2021-01-28,2376,95156,Dealer_self,95122
2021-01-28,2376,56000,Dealer_Hedging,136000
2021-01-29,2376,1975348,Foreign_Investor,2080000
2021-01-29,2376,0,Foreign_Dealer_Self,0
2021-01-29,2376,78000,Investment_Trust,0
2021-01-29,2376,81009,Dealer_self,97758
2021-01-29,2376,12000,Dealer_Hedging,34000
2021-02-01,2376,665000,Foreign_Investor,3122000
2021-02-01,2376,0,Foreign_Dealer_Self,0
2021-02-01,2376,0,Investment_Trust,0
2021-02-01,2376,242000,Dealer_self,117009
2021-02-01,2376,13000,Dealer_Hedging,12000
2021-02-02,2376,1035000,Foreign_Investor,1093000
2021-02-02,2376,0,Foreign_Dealer_Self,0
2021-02-02,2376,0,Investment_Trust,0
2021-02-02,2376,53000,Dealer_self,46000
2021-02-02,2376,23000,Dealer_Hedging,30000
2021-02-03,2376,700000,Foreign_Investor,544000
2021-02-03,2376,0,Foreign_Dealer_Self,0
2021-02-03,2376,0,Investment_Trust,0
2021-02-03,2376,37000,Dealer_self,38000
2021-02-03,2376,17000,Dealer_Hedging,14000
2021-02-04,2376,714015,Foreign_Investor,1849000
2021-02-04,2376,0,Foreign_Dealer_Self,0
2021-02-04,2376,2000,Investment_Trust,0
2021-02-04,2376,126000,Dealer_self,36000
2021-02-04,2376,18000,Dealer_Hedging,26000
2021-02-05,2376,1712000,Foreign_Investor,1847000
2021-02-05,2376,0,Foreign_Dealer_Self,0
2021-02-05,2376,0,Investment_Trust,1000
2021-02-05,2376,94000,Dealer_self,82000
2021-02-05,2376,11000,Dealer_Hedging,79000
2021-02-17,2376,9578002,Foreign_Investor,1953325
2021-02-17,2376,0,Foreign_Dealer_Self,0
2021-02-17,2376,611000,Investment_Trust,0
2021-02-17,2376,570536,Dealer_self,319000
2021-02-17,2376,660000,Dealer_Hedging,117000
2021-02-18,2376,3377100,Foreign_Investor,7429000
2021-02-18,2376,0,Foreign_Dealer_Self,0
2021-02-18,2376,145000,Investment_Trust,0
2021-02-18,2376,190000,Dealer_self,205254
2021-02-18,2376,63000,Dealer_Hedging,433000
2021-02-19,2376,1683100,Foreign_Investor,3765699
2021-02-19,2376,0,Foreign_Dealer_Self,0
2021-02-19,2376,4000,Investment_Trust,0
2021-02-19,2376,221000,Dealer_self,243608
2021-02-19,2376,92000,Dealer_Hedging,35000
2021-02-22,2376,2344000,Foreign_Investor,1744000
2021-02-22,2376,0,Foreign_Dealer_Self,0
2021-02-22,2376,112000,Investment_Trust,0
2021-02-22,2376,201967,Dealer_self,252350
2021-02-22,2376,272000,Dealer_Hedging,165000
2021-02-23,2376,3641000,Foreign_Investor,4091000
2021-02-23,2376,0,Foreign_Dealer_Self,0
2021-02-23,2376,3106000,Investment_Trust,0
2021-02-23,2376,891910,Dealer_self,773303
