date,stock_id,buy,name,sell
2021-01-22,1319,421826,Foreign_Investor,933000
2021-01-22,1319,0,Foreign_Dealer_Self,0
2021-01-22,1319,0,Investment_Trust,0
2021-01-22,1319,70,Dealer_self,2000
2021-01-22,1319,8000,Dealer_Hedging,0
2021-01-25,1319,304945,Foreign_Investor,285000
2021-01-25,1319,0,Foreign_Dealer_Self,0
2021-01-25,1319,0,Investment_Trust,0
2021-01-25,1319,0,Dealer_self,70
2021-01-25,1319,3000,Dealer_Hedging,0
2021-01-26,1319,282820,Foreign_Investor,759000
2021-01-26,1319,0,Foreign_Dealer_Self,0
2021-01-26,1319,0,Investment_Trust,0
2021-01-26,1319,0,Dealer_self,5000
2021-01-26,1319,0,Dealer_Hedging,0
2021-01-27,1319,535508,Foreign_Investor,441000
2021-01-27,1319,0,Foreign_Dealer_Self,0
2021-01-27,1319,0,Investment_Trust,0
2021-01-27,1319,1000,Dealer_self,4000
2021-01-27,1319,0,Dealer_Hedging,0
2021-01-28,1319,1092712,Foreign_Investor,258000
2021-01-28,1319,0,Foreign_Dealer_Self,0
2021-01-28,1319,0,Investment_Trust,0
2021-01-28,1319,0,Dealer_self,0
2021-01-28,1319,0,Dealer_Hedging,10000
2021-01-29,1319,759884,Foreign_Investor,909000
2021-01-29,1319,0,Foreign_Dealer_Self,0
2021-01-29,1319,0,Investment_Trust,0
2021-01-29,1319,0,Dealer_self,0
2021-01-29,1319,12000,Dealer_Hedging,0
2021-02-01,1319,615489,Foreign_Investor,394000
2021-02-01,1319,0,Foreign_Dealer_Self,0
2021-02-01,1319,0,Investment_Trust,0
2021-02-01,1319,6000,Dealer_self,1000
2021-02-01,1319,0,Dealer_Hedging,0
2021-02-02,1319,225418,Foreign_Investor,245000
2021-02-02,1319,0,Foreign_Dealer_Self,0
2021-02-02,1319,0,Investment_Trust,0
2021-02-02,1319,7000,Dealer_self,2000
2021-02-02,1319,1000,Dealer_Hedging,0
2021-02-03,1319,706517,Foreign_Investor,317000
2021-02-03,1319,0,Foreign_Dealer_Self,0
2021-02-03,1319,0,Investment_Trust,50000
2021-02-03,1319,1000,Dealer_self,586
2021-02-03,1319,0,Dealer_Hedging,10000
2021-02-04,1319,250570,Foreign_Investor,104000
2021-02-04,1319,0,Foreign_Dealer_Self,0
2021-02-04,1319,2000,Investment_Trust,0
2021-02-04,1319,5000,Dealer_self,1201
2021-02-04,1319,0,Dealer_Hedging,0
2021-02-05,1319,361474,Foreign_Investor,146000
2021-02-05,1319,0,Foreign_Dealer_Self,0
2021-02-05,1319,0,Investment_Trust,0
2021-02-05,1319,114000,Dealer_self,2000
2021-02-05,1319,14000,Dealer_Hedging,0
2021-02-17,1319,579767,Foreign_Investor,1218100
2021-02-17,1319,0,Foreign_Dealer_Self,0
2021-02-17,1319,0,Investment_Trust,0
2021-02-17,1319,129000,Dealer_self,24213
2021-02-17,1319,0,Dealer_Hedging,26000
2021-02-18,1319,622000,Foreign_Investor,586000
2021-02-18,1319,0,Foreign_Dealer_Self,0
2021-02-18,1319,0,Investment_Trust,350000
2021-02-18,1319,1000,Dealer_self,13520
2021-02-18,1319,0,Dealer_Hedging,0
2021-02-19,1319,165820,Foreign_Investor,465840
2021-02-19,1319,0,Foreign_Dealer_Self,0
2021-02-19,1319,0,Investment_Trust,350000
2021-02-19,1319,1000,Dealer_self,5480
2021-02-19,1319,0,Dealer_Hedging,0
2021-02-22,1319,527968,Foreign_Investor,286000
2021-02-22,1319,0,Foreign_Dealer_Self,0
2021-02-22,1319,0,Investment_Trust,150000
2021-02-22,1319,7164,Dealer_self,19022
2021-02-22,1319,20000,Dealer_Hedging,0
2021-02-23,1319,392225,Foreign_Investor,628000
2021-02-23,1319,0,Foreign_Dealer_Self,0
2021-02-23,1319,0,Investment_Trust,200000
2021-02-23,1319,1000,Dealer_self,11142
2021-02-23,1319,0,Dealer_Hedging,0
2021-02-24,1319,351946,Foreign_Investor,725000
2021-02-24,1319,0,Foreign_Dealer_Self,0
2021-02-24,1319,0,Investment_Trust,0
2021-02-24,1319,2000,Dealer_self,3996
2021-02-24,1319,15000,Dealer_Hedging,0
2021-02-25,1319,1765000,Foreign_Investor,977000
2021-02-25,1319,0,Foreign_Dealer_Self,0
2021-02-25,1319,0,Investment_Trust,0
2021-02-25,1319,495,Dealer_self,0
2021-02-25,1319,10000,Dealer_Hedging,0
2021-02-26,1319,459773,Foreign_Investor,880000
2021-02-26,1319,0,Foreign_Dealer_Self,0
2021-02-26,1319,0,Investment_Trust,0
2021-02-26,1319,3000,Dealer_self,17207
2021-02-26,1319,13000,Dealer_Hedging,0
2021-03-02,1319,367000,Foreign_Investor,1023462
2021-03-02,1319,0,Foreign_Dealer_Self,0
2021-03-02,1319,0,Investment_Trust,0
2021-03-02,1319,1000,Dealer_self,2000
2021-03-02,1319,0,Dealer_Hedging,0
2021-03-03,1319,513000,Foreign_Investor,547671
2021-03-03,1319,0,Foreign_Dealer_Self,0
2021-03-03,1319,0,Investment_Trust,0
2021-03-03,1319,91000,Dealer_self,2059
2021-03-03,1319,10000,Dealer_Hedging,0
2021-03-04,1319,649000,Foreign_Investor,788244
2021-03-04,1319,0,Foreign_Dealer_Self,0
2021-03-04,1319,0,Investment_Trust,0
2021-03-04,1319,8000,Dealer_self,12076
2021-03-04,1319,0,Dealer_Hedging,0
2021-03-05,1319,301000,Foreign_Investor,556669
2021-03-05,1319,0,Foreign_Dealer_Self,0
2021-03-05,1319,0,Investment_Trust,0
2021-03-05,1319,8000,Dealer_self,4391
2021-03-05,1319,22000,Dealer_Hedging,0
2021-03-08,1319,466000,Foreign_Investor,631108
2021-03-08,1319,0,Foreign_Dealer_Self,0
2021-03-08,1319,0,Investment_Trust,0
2021-03-08,1319,4000,Dealer_self,2047
2021-03-08,1319,5000,Dealer_Hedging,0
2021-03-09,1319,854000,Foreign_Investor,497991
2021-03-09,1319,0,Foreign_Dealer_Self,0
2021-03-09,1319,0,Investment_Trust,0
2021-03-09,1319,8000,Dealer_self,8121
2021-03-09,1319,0,Dealer_Hedging,0
2021-03-10,1319,331000,Foreign_Investor,304428
2021-03-10,1319,0,Foreign_Dealer_Self,0
