date,stock_id,buy,name,sell
2021-01-22,3006,1677000,Foreign_Investor,1118000
2021-01-22,3006,0,Foreign_Dealer_Self,0
2021-01-22,3006,0,Investment_Trust,0
2021-01-22,3006,303406,Dealer_self,437034
2021-01-22,3006,153000,Dealer_Hedging,91000
2021-01-25,3006,3590000,Foreign_Investor,2243000
2021-01-25,3006,0,Foreign_Dealer_Self,0
2021-01-25,3006,150000,Investment_Trust,0
2021-01-25,3006,133872,Dealer_self,83261
2021-01-25,3006,150840,Dealer_Hedging,102000
2021-01-26,3006,1646000,Foreign_Investor,2270000
2021-01-26,3006,0,Foreign_Dealer_Self,0
2021-01-26,3006,50000,Investment_Trust,619000
2021-01-26,3006,84000,Dealer_self,208528
2021-01-26,3006,133000,Dealer_Hedging,214861
2021-01-27,3006,4226020,Foreign_Investor,3883000
2021-01-27,3006,0,Foreign_Dealer_Self,0
2021-01-27,3006,0,Investment_Trust,0
2021-01-27,3006,56090,Dealer_self,384117
2021-01-27,3006,95275,Dealer_Hedging,27100
2021-01-28,3006,2769000,Foreign_Investor,1693000
2021-01-28,3006,0,Foreign_Dealer_Self,0
2021-01-28,3006,0,Investment_Trust,0
2021-01-28,3006,67036,Dealer_self,78955
2021-01-28,3006,26000,Dealer_Hedging,90981
2021-01-29,3006,2018000,Foreign_Investor,1534000
2021-01-29,3006,0,Foreign_Dealer_Self,0
2021-01-29,3006,18000,Investment_Trust,0
2021-01-29,3006,36000,Dealer_self,93475
2021-01-29,3006,49000,Dealer_Hedging,104383
2021-02-01,3006,2393000,Foreign_Investor,1142000
2021-02-01,3006,0,Foreign_Dealer_Self,0
2021-02-01,3006,0,Investment_Trust,617000
2021-02-01,3006,260214,Dealer_self,62452
2021-02-01,3006,198000,Dealer_Hedging,169000
2021-02-02,3006,1647000,Foreign_Investor,3387000
2021-02-02,3006,0,Foreign_Dealer_Self,0
2021-02-02,3006,118000,Investment_Trust,0
2021-02-02,3006,418200,Dealer_self,329240
2021-02-02,3006,92000,Dealer_Hedging,188000
2021-02-03,3006,2906000,Foreign_Investor,990000
2021-02-03,3006,0,Foreign_Dealer_Self,0
2021-02-03,3006,60000,Investment_Trust,0
