date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,2340,24216496,605423331,25.65,25.9,24.05,24.45,-1.3,9825,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,2340,11890959,288461939,24.45,24.75,23.75,24.3,-0.15,5172,,,,,,,,,,,,-0.011966,-0.002393,-0.009573,,,,,
2021-01-08,2340,8815852,211587198,24.3,24.6,23.8,23.9,-0.4,3469,,,,,,,,,,,,-0.053113,-0.012537,-0.040576,,,,,
2021-01-11,2340,13566734,337615582,24.3,25.35,24.1,25.2,1.3,5013,,,,,,,,,,,,0.018958,-0.006238,0.025196,,,,,
2021-01-12,2340,7184963,179627122,25.0,25.45,24.75,24.75,-0.45,3355,24.52,0.00938,,,,,,,,,,0.03931,0.002871,0.036439,,,,,0.547009
2021-01-13,2340,7377093,182414742,24.9,25.2,24.4,24.7,-0.05,3094,24.57,0.005291,,,,,,,,,,0.050819,0.012461,0.038358,,,,,0.755299
2021-01-14,2340,15226135,370373815,23.2,25.0,23.2,24.8,0.1,5462,24.67,0.00527,,,,,,,,,,0.067234,0.023416,0.043819,,,,,1.459259
2021-01-15,2340,8139130,197135377,24.75,24.85,23.95,24.05,-0.75,3365,24.7,-0.026316,,,,,,,,,,0.0195,0.022633,-0.003133,,,,,0.790298
2021-01-18,2340,5980324,140918013,24.15,24.5,23.1,23.75,-0.3,2294,24.41,-0.027038,,,,,,,,,,-0.042053,0.009696,-0.051748,,,,,0.681012
2021-01-19,2340,4705656,113005436,23.75,24.55,23.65,23.8,0.05,1934,24.22,-0.017341,24.37,-0.023389,,,,,,,,-0.08581,-0.009406,-0.076404,,,,,0.567927
2021-01-20,2340,9733605,227713637,23.8,24.3,22.8,23.05,-0.75,3873,23.89,-0.035161,24.23,-0.0487,,,,,,,,-0.178944,-0.043313,-0.13563,20.8118,,,,1.111527
2021-01-21,2340,6879610,161854668,23.1,24.15,23.1,23.35,0.3,2584,23.6,-0.010593,24.135,-0.032525,,,,,,,,-0.225941,-0.079839,-0.146102,19.992,,,,0.970645
2021-01-22,2340,3704533,87953486,23.35,24.15,23.25,23.95,0.6,1690,23.58,0.015691,24.14,-0.007871,,,,,,,,-0.212324,-0.106336,-0.105988,24.5283,21.7774,,,0.597433
2021-01-25,2340,9135505,225035514,24.05,25.25,23.6,24.85,0.9,3590,23.8,0.044118,24.105,0.030906,,,,,,,53.2787,-0.127441,-0.110557,-0.016884,49.2748,31.265,1.196429,,1.337207
2021-01-26,2340,8329019,208845225,25.1,25.65,24.7,24.8,-0.05,3420,24.0,0.033333,24.11,0.028619,,,,,,,52.8455,-0.063473,-0.10114,0.037667,65.7484,46.5172,1.132143,,1.102239
2021-01-27,2340,3845033,95436937,24.9,25.2,24.5,24.85,0.05,1633,24.36,0.020115,24.125,0.030052,,,,,,,54.5455,-0.008645,-0.082641,0.073996,75.2596,63.4276,1.110714,,0.602789
2021-01-28,2340,8676877,218537577,24.4,25.7,24.35,25.15,0.3,3778,24.72,0.017395,24.16,0.040977,,,,,,,60.5042,0.058343,-0.054444,0.112787,74.3799,71.796,1.15,,1.287716
2021-01-29,2340,5973539,150280193,25.6,25.6,24.9,25.15,0.0,2319,24.96,0.007612,24.27,0.036259,,,,,,,49.4624,0.110161,-0.021523,0.131684,77.9996,75.8797,1.096429,,0.830582
2021-02-01,2340,3754741,93328682,25.15,25.25,24.5,24.85,-0.3,1724,24.96,-0.004407,24.38,0.019278,,,,,,,51.1111,0.125572,0.007896,0.117676,77.5862,76.6552,1.1,,0.613937
2021-02-02,2340,10973867,281733941,25.1,26.0,25.1,25.45,0.6,4631,25.09,0.014348,24.545,0.036871,24.4575,0.040581,,,,,57.4257,0.184078,0.043132,0.140946,77.5862,77.724,1.125,,1.651494
2021-02-03,2340,5966206,152868668,25.5,25.9,25.3,25.45,0.0,2660,25.21,0.00952,24.785,0.026831,24.5075,0.038458,,,,,56.5657,0.227819,0.08007,0.147749,77.2414,77.4713,1.039286,0.021394,0.84399
2021-02-04,2340,7165497,185341506,25.5,26.0,25.45,25.95,0.5,2995,25.37,0.022862,25.045,0.036135,24.59,0.055307,,,,,70.2128,0.299379,0.123931,0.175447,86.317,80.3815,1.014286,0.021639,1.058924
2021-02-05,2340,5456801,140374650,26.1,26.3,25.5,25.6,-0.35,2469,25.46,0.005499,25.21,0.01547,24.675,0.037487,,,,,69.4737,0.324112,0.163968,0.160144,80.6731,81.4105,0.971429,0.021505,0.818919
2021-02-17,2340,8021446,208901324,26.15,26.35,25.75,26.05,0.45,3612,25.7,0.013619,25.33,0.028425,24.7175,0.053909,,,,,71.8447,0.375694,0.206313,0.169381,82.3397,83.11,0.960714,0.018265,1.067141
2021-02-18,2340,14457827,381760547,26.65,26.95,25.95,26.25,0.2,6961,25.86,0.015081,25.475,0.030422,24.7925,0.058788,,,,,84.7826,0.42778,0.250606,0.177174,74.0598,79.0242,0.925,0.017701,1.76024
2021-02-19,2340,7527003,193492957,25.95,26.05,25.5,25.7,-0.55,3405,25.91,-0.008105,25.56,0.005477,24.8425,0.034517,,,,,74.2268,0.419838,0.284453,0.135386,69.0188,75.1395,0.9,0.018478,0.882859
2021-02-22,2340,9126797,236341783,25.9,26.35,25.5,26.15,0.45,4155,25.95,0.007707,25.66,0.019096,24.91,0.049779,,,,,73.4043,0.444729,0.316508,0.128221,63.1345,68.7377,0.896429,0.018794,1.023416
2021-02-23,2340,7294981,190191176,26.05,26.4,25.7,26.35,0.2,3991,26.1,0.009579,25.78,0.02211,25.025,0.052947,,,,,68.75,0.475117,0.34823,0.126887,61.298,64.4838,0.828571,0.01712,0.785622
2021-02-24,2340,13859533,358356766,26.45,26.6,25.3,25.4,-0.95,7193,25.97,-0.021948,25.835,-0.016838,25.1075,0.01165,,,,,56.1224,0.417727,0.362129,0.055598,46.9917,57.1414,0.853571,0.019068,1.325862
2021-02-25,2340,6503115,164757461,25.6,25.75,25.0,25.25,-0.15,3003,25.77,-0.020179,25.815,-0.021887,25.18,0.00278,,,,,54.0,0.356037,0.360911,-0.004873,28.8162,45.702,0.857143,0.019183,0.733797
2021-02-26,2340,4354038,109874564,25.0,25.5,24.8,25.3,0.05,1998,25.69,-0.015181,25.8,-0.01938,25.2925,0.000297,,,,,51.5789,0.307636,0.350256,-0.04262,14.0456,29.9512,0.810714,0.017376,0.529193
2021-03-02,2340,7120962,177342503,25.45,25.5,24.5,24.6,-0.7,3563,25.38,-0.030733,25.665,-0.041496,25.355,-0.029777,,,,,44.9541,0.210369,0.322278,-0.11191,13.386,18.7493,0.832143,0.018696,0.90985
2021-03-03,2340,3809337,94325176,24.75,25.1,24.45,24.95,0.35,1892,25.1,-0.005976,25.6,-0.025391,25.405,-0.01791,,,,,50.9091,0.159685,0.28976,-0.130075,15.7791,14.4036,0.825,0.018123,0.534314
2021-03-04,2340,3222931,80336627,25.0,25.2,24.65,24.95,0.0,1593,25.01,-0.002399,25.49,-0.021185,25.41,-0.018103,,,,,44.898,0.118155,0.255439,-0.137283,15.7791,14.9814,0.782143,0.016098,0.644319
2021-03-05,2340,3537393,87174193,24.7,24.8,24.4,24.65,-0.3,1670,24.89,-0.009642,25.33,-0.026846,25.4025,-0.029623,,,,,42.3077,0.06034,0.216419,-0.156079,18.2065,16.5883,0.778571,0.016328,0.802324
2021-03-08,2340,3864575,94601400,25.0,25.0,24.25,24.35,-0.3,1888,24.7,-0.01417,25.195,-0.033538,25.3775,-0.040489,,,,,34.0,-0.009576,0.17122,-0.180796,12.9583,15.648,0.792857,0.016535,0.896437
2021-03-09,2340,4626856,112023754,24.35,24.6,23.85,24.55,0.2,2336,24.69,-0.00567,25.035,-0.019373,25.3475,-0.031463,,,,,39.1753,-0.04829,0.127318,-0.175608,13.6912,14.952,0.789286,0.016397,1.213691
2021-03-10,2340,2566496,63087201,24.6,24.75,24.4,24.6,0.05,1175,24.62,-0.000812,24.86,-0.010459,25.32,-0.028436,,,,,33.7079,-0.074083,0.087038,-0.161121,23.0612,16.5702,0.760714,0.016411,0.720187
2021-03-11,2340,9282030,234818452,24.65,25.75,24.65,25.7,1.1,4008,24.77,0.037545,24.89,0.032543,25.3625,0.013307,,,,,44.8598,-0.005697,0.068491,-0.074188,54.0989,30.2837,0.771429,0.01909,1.943689
2021-03-12,2340,9332305,240283102,26.0,26.1,25.4,25.5,-0.2,3883,24.94,0.022454,24.915,0.02348,25.365,0.005322,,,,,48.0,0.031992,0.061191,-0.029199,70.0585,49.0728,0.767857,0.018453,1.572564
2021-03-15,2340,5996345,154709543,25.5,26.05,25.3,25.9,0.4,2855,25.25,0.025743,24.975,0.037037,25.3875,0.020187,,,,,47.4747,0.093064,0.067566,0.025499,87.271,70.4761,0.760714,0.018772,0.942702
2021-03-16,2340,6914198,179526514,26.0,26.35,25.6,25.7,-0.2,3222,25.48,0.008634,25.085,0.024517,25.375,0.012808,,,,,43.4343,0.123898,0.078832,0.045066,79.4815,78.937,0.764286,0.018337,1.014069
2021-03-17,2340,7690253,199376593,25.65,26.2,25.65,26.1,0.4,3043,25.78,0.012413,25.2,0.035714,25.4,0.027559,,,,,57.9545,0.178553,0.098776,0.079777,85.037,83.9298,0.710714,0.01839,0.980521
2021-03-18,2340,19444426,515357732,26.1,26.85,26.1,26.5,0.4,7690,25.94,0.021588,25.355,0.045159,25.4225,0.042384,,,,,63.4409,0.251248,0.129271,0.121977,84.1111,82.8765,0.710714,0.01829,1.968955
2021-03-19,2340,28073757,758303026,26.55,27.4,26.25,27.2,0.7,10128,26.28,0.035008,25.61,0.062085,25.47,0.067923,,,,,67.9245,0.361179,0.175652,0.185527,90.8998,86.6827,0.742857,0.019111,2.060641
2021-03-22,2340,20032555,542344308,27.75,27.75,26.7,26.75,-0.45,7885,26.45,0.011342,25.85,0.034816,25.5225,0.048095,,,,,71.2871,0.407295,0.221981,0.185314,84.2829,86.4313,0.746429,0.018857,1.21919
2021-03-23,2340,10145904,270351864,26.9,27.0,26.3,26.85,0.1,3968,26.68,0.006372,26.08,0.029525,25.5575,0.050572,,,,,69.7917,0.446761,0.266937,0.179824,78.4944,84.5591,0.75,0.018515,0.594114
2021-03-24,2340,12590555,343159722,26.95,27.5,26.85,27.45,0.6,4868,26.95,0.018553,26.365,0.041153,25.6125,0.071742,,,,,73.1481,0.520453,0.31764,0.202813,76.2907,79.6893,0.757143,0.019057,0.69725
2021-03-25,2340,29750913,824149479,27.95,28.5,27.0,27.2,-0.25,11779,27.09,0.004061,26.515,0.025834,25.7025,0.058263,,,,,73.8318,0.552315,0.364575,0.18774,72.6993,75.8281,0.825,0.017056,1.478766
2021-03-26,2340,6992492,190311351,27.2,27.4,27.0,27.25,0.05,2959,27.1,0.005535,26.69,0.020982,25.8025,0.056099,,,,,78.4314,0.574973,0.406655,0.168318,68.0089,72.333,0.8,0.016917,0.439711
2021-03-29,2340,7289832,199370825,27.5,27.75,27.15,27.3,0.05,4141,27.21,0.003308,26.83,0.017518,25.9025,0.053952,,,,,77.7778,0.590161,0.443356,0.146805,58.0554,66.2545,0.789286,0.016918,0.545894
2021-03-30,2340,15420395,428572552,27.55,28.25,27.3,27.95,0.65,6796,27.43,0.018957,27.055,0.033081,26.07,0.072114,,,,,80.1802,0.647187,0.484122,0.163065,63.9582,63.3408,0.832143,0.015729,1.070204
2021-03-31,2340,21245933,571560870,27.45,27.45,26.6,26.7,-1.25,9532,27.28,-0.021261,27.115,-0.015305,26.1575,0.02074,,,,,58.7719,0.584775,0.504253,0.080522,51.6594,57.891,0.846429,0.019322,1.31636
2021-04-01,2340,10376267,277924572,26.7,27.3,26.35,27.05,0.35,4208,27.25,-0.007339,27.17,-0.004417,26.2625,0.029986,,,,,63.2479,0.557132,0.514829,0.042304,43.7247,53.1141,0.864286,0.019416,0.846007
2021-04-06,2340,8632677,235943647,27.25,27.55,27.15,27.35,0.3,3373,27.27,0.002934,27.185,0.00607,26.3975,0.036083,,,,,62.6087,0.553058,0.522474,0.030583,33.9394,43.1078,0.846429,0.019083,0.685513
2021-04-07,2340,14118505,393377656,27.5,28.2,27.35,28.1,0.75,6020,27.43,0.024426,27.32,0.028551,26.585,0.056987,,,,,69.0476,0.603392,0.538658,0.064734,54.4045,44.0229,0.853571,0.01922,1.011444
2021-04-08,2340,36338963,1085233011,28.6,30.9,28.3,30.9,2.8,15398,28.02,0.102784,27.725,0.114518,26.9025,0.148592,,,,,77.5862,0.859313,0.602789,0.256524,76.3742,54.906,1.014286,0.028205,2.002978
2021-04-09,2340,55170628,1688786099,31.4,31.95,29.3,29.6,-1.3,23497,28.6,0.034965,27.94,0.059413,27.1525,0.090139,,,,,66.1458,0.946325,0.671496,0.274829,79.8104,70.1964,1.15,0.03064,2.213252
2021-04-12,2340,11754320,350937949,29.95,30.4,29.35,29.75,0.15,5609,29.14,0.020933,28.195,0.055152,27.355,0.087553,,,,,64.0884,1.015678,0.740332,0.275345,72.9167,76.3671,1.142857,0.029519,0.466385
2021-04-13,2340,14639757,431014333,29.85,30.3,28.55,28.7,-1.05,6414,29.41,-0.024141,28.34,0.012703,27.515,0.043067,25.7792,0.113302,,,60.1036,0.974679,0.787202,0.187477,53.5714,68.7661,1.192857,0.03089,0.554443
2021-04-14,2340,13531502,379436703,28.9,29.2,27.3,27.9,-0.8,5592,29.37,-0.050051,28.4,-0.017606,27.615,0.01032,25.8367,0.079861,,,55.0725,0.867632,0.803288,0.064344,43.4524,56.6468,1.278571,0.031723,0.51476
