date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,6153,11659866,415589787,36.25,36.6,34.8,35.2,-0.85,6150,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,6153,5439744,193815632,35.55,36.05,35.1,35.75,0.55,2636,,,,,,,,,,,,0.043875,0.008775,0.0351,,,,,
2021-01-08,6153,19962051,730471808,36.3,37.3,35.8,36.45,0.7,9923,,,,,,,,,,,,0.13359,0.033738,0.099852,,,,,
2021-01-11,6153,16178646,598521134,36.85,37.4,36.05,37.25,0.8,8640,,,,,,,,,,,,0.266175,0.080225,0.185949,,,,,
2021-01-12,6153,11718073,428439757,37.25,37.3,35.8,36.2,-1.05,6362,36.17,0.000829,,,,,,,,,,0.283258,0.120832,0.162426,,,,,0.901968
2021-01-13,6153,36696133,1379484455,36.6,38.1,36.6,38.0,1.8,16909,36.73,0.034577,,,,,,,,,,0.437004,0.184066,0.252938,,,,,2.038795
2021-01-14,6153,66682647,2609956858,38.35,40.4,37.6,40.3,2.3,31956,37.64,0.07067,,,,,,,,,,0.735956,0.294444,0.441512,,,,,2.204566
2021-01-15,6153,52537710,2056040607,41.0,41.35,37.6,37.75,-2.55,26691,37.9,-0.003958,,,,,,,,,,0.758371,0.38723,0.371142,,,,,1.429106
2021-01-18,6153,17070335,636430748,37.5,38.35,36.3,37.15,-0.6,8487,37.88,-0.019271,,,,,,,,,,0.719428,0.453669,0.265759,,,,,0.462098
2021-01-19,6153,11242929,415771811,37.65,37.9,36.6,36.7,-0.45,5918,37.98,-0.033702,37.075,-0.010115,,,,,,,,0.644821,0.4919,0.152921,,,,,0.305133
2021-01-20,6153,22343170,782934939,36.65,36.8,34.1,34.5,-2.2,10659,37.28,-0.074571,37.005,-0.067694,,,,,,,,0.403521,0.474224,-0.070703,22.3317,,,,0.657629
2021-01-21,6153,14294437,488333166,34.95,35.45,33.3,34.05,-0.45,6922,36.03,-0.054954,36.835,-0.075607,,,,,,,,0.173972,0.414173,-0.240201,13.478,,,,0.608333
2021-01-22,6153,10390063,359644220,34.05,35.0,34.0,34.5,0.45,4601,35.38,-0.024873,36.64,-0.058406,,,,,,,,0.028041,0.336947,-0.308906,9.9136,15.2411,,,0.689536
2021-01-25,6153,6385064,220498198,34.5,35.3,33.6,35.0,0.5,3303,34.95,0.001431,36.415,-0.038858,,,,,,,49.3056,-0.046726,0.260212,-0.306938,15.1139,12.8352,1.892857,,0.493775
2021-01-26,6153,10084695,349865954,34.95,35.25,34.1,34.6,-0.4,4274,34.53,0.002027,36.255,-0.045649,,,,,,,47.973,-0.13668,0.180834,-0.317514,17.3913,14.1396,1.846429,,0.794103
2021-01-27,6153,7450086,257756351,34.7,34.95,34.15,34.85,0.25,2920,34.6,0.007225,35.94,-0.030328,,,,,,,46.8966,-0.185657,0.107536,-0.293192,18.8406,17.1153,1.835714,,0.766401
2021-01-28,6153,5075901,172763258,33.85,34.65,33.6,33.9,-0.95,2817,34.57,-0.019381,35.3,-0.03966,,,,,,,41.3559,-0.297696,0.026489,-0.324186,15.7616,17.3312,1.814286,,0.644382
2021-01-29,6153,9084400,301564257,34.0,34.35,32.3,32.45,-1.45,4900,34.16,-0.050059,34.77,-0.066724,,,,,,,34.4156,-0.497753,-0.078359,-0.419394,11.2715,15.2912,1.864286,,1.1928
2021-02-01,6153,5113101,165424099,32.45,33.05,31.55,32.75,0.3,2911,33.71,-0.028478,34.33,-0.046024,,,,,,,38.2253,-0.624889,-0.187665,-0.437224,12.4723,13.1685,1.864286,,0.69456
2021-02-02,6153,2542551,84294514,33.0,33.35,32.8,33.25,0.5,1510,33.44,-0.005682,33.985,-0.021627,35.53,-0.064171,,,,,32.2097,-0.67749,-0.28563,-0.39186,23.0418,15.5952,1.771429,,0.434386
2021-02-03,6153,3544188,117194571,33.4,33.7,32.65,32.8,-0.45,1982,33.03,-0.006963,33.815,-0.030016,35.41,-0.073708,,,,,17.3913,-0.746878,-0.37788,-0.368998,33.2601,22.9247,1.646429,0.032171,0.698771
2021-02-04,6153,2426547,79511474,32.8,33.2,32.5,32.65,-0.15,1453,32.78,-0.003966,33.675,-0.030438,35.255,-0.07389,,,,,21.978,-0.804697,-0.463243,-0.341453,35.4188,30.5736,1.428571,0.03187,0.534228
2021-02-05,6153,3046482,99478473,32.9,33.0,32.4,32.7,0.05,1562,32.83,-0.00396,33.495,-0.023735,35.0675,-0.067513,,,,,23.9766,-0.836837,-0.537962,-0.298875,31.2492,33.3094,1.325,0.031419,0.913605
2021-02-17,6153,8216261,280008220,33.65,34.7,33.35,34.1,1.4,4362,33.1,0.030211,33.405,0.020805,34.91,-0.023203,,,,,36.3158,-0.7408,-0.57853,-0.162271,45.1381,37.2687,1.375,0.03268,2.077328
2021-02-18,6153,5202872,180041257,34.0,35.0,33.9,34.7,0.6,2855,33.39,0.039233,33.415,0.038456,34.835,-0.003875,,,,,51.2658,-0.609253,-0.584674,-0.024579,65.7951,47.3942,1.260714,0.032492,1.159474
2021-02-19,6153,5468411,191660846,34.6,35.45,34.5,35.35,0.65,3055,33.9,0.042773,33.465,0.056328,34.7025,0.018659,,,,,58.0247,-0.447394,-0.557218,0.109824,87.9134,66.2822,1.175,0.030598,1.12239
2021-02-22,6153,9562452,341720059,35.65,36.35,35.25,35.95,0.6,5052,34.56,0.04022,33.67,0.067716,34.485,0.042482,,,,,58.7879,-0.267619,-0.499298,0.231679,93.469,82.3925,1.182143,0.027187,1.518019
2021-02-23,6153,4529705,161778787,35.7,36.15,35.1,35.8,-0.15,2532,35.18,0.017624,34.005,0.052786,34.3875,0.041076,,,,,55.0633,-0.135686,-0.426576,0.29089,91.7262,91.0362,1.135714,0.023523,0.686741
2021-02-24,6153,6450182,229799272,35.8,36.2,35.1,35.3,-0.5,3345,35.42,-0.003388,34.26,0.030356,34.295,0.029305,,,,,54.375,-0.07066,-0.355393,0.284733,83.7201,89.6384,1.132143,0.023469,1.033232
2021-02-25,6153,5913626,211913237,36.2,36.3,35.55,35.85,0.55,3137,35.65,0.00561,34.52,0.038528,34.2525,0.046639,,,,,56.0241,0.024967,-0.279321,0.304288,82.2785,85.9083,1.146429,0.023675,0.926193
2021-02-26,6153,6464914,230898644,35.2,36.1,35.0,35.9,0.05,3643,35.76,0.003915,34.83,0.030721,34.3225,0.045961,,,,,63.5135,0.103592,-0.202738,0.30633,83.1224,83.0403,1.135714,0.019167,0.981887
2021-03-02,6153,5426166,193683452,36.25,36.35,35.0,35.25,-0.65,3000,35.62,-0.010387,35.09,0.00456,34.3825,0.025231,,,,,71.2121,0.112161,-0.139758,0.251919,79.7609,81.7206,1.085714,0.01941,0.942547
2021-03-03,6153,6048605,216133522,35.35,36.2,34.85,35.85,0.6,3220,35.63,0.006175,35.405,0.012569,34.45,0.040639,,,,,72.4638,0.165459,-0.078715,0.244174,77.1776,80.0203,1.075,0.019545,0.998005
2021-03-04,6153,3985716,141937592,35.85,36.05,35.2,35.5,-0.35,2218,35.67,-0.004766,35.545,-0.001266,34.475,0.029732,,,,,66.6667,0.177411,-0.02749,0.204901,65.6597,74.1994,1.092857,0.019488,0.71585
2021-03-05,6153,4365001,152845490,35.05,35.3,34.75,34.85,-0.65,2287,35.47,-0.01748,35.56,-0.019966,34.4875,0.010511,,,,,64.7482,0.132902,0.004589,0.128313,46.632,63.1564,1.071429,0.019776,0.830151
2021-03-08,6153,4193714,148601988,35.2,36.0,34.9,35.0,0.15,2174,35.29,-0.008218,35.525,-0.014778,34.495,0.01464,,,,,66.9065,0.108481,0.025367,0.083114,25.3097,45.8671,1.103571,0.019735,0.872992
