date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,6245,2584000,191055700,75.8,76.3,71.8,72.6,-2.0,1734,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,6245,1216000,88705000,73.6,74.3,72.2,73.0,0.4,885,,,,,,,,,,,,0.031909,0.006382,0.025527,,,,,
2021-01-08,6245,1520000,108494900,73.2,73.4,70.2,71.8,-1.2,973,,,,,,,,,,,,-0.039182,-0.002731,-0.036451,,,,,
2021-01-11,6245,1069000,75545500,71.5,71.5,69.9,70.7,-1.1,659,,,,,,,,,,,,-0.182182,-0.038621,-0.143561,,,,,
2021-01-12,6245,1778000,123597700,70.7,72.0,68.2,69.3,-1.4,1164,71.48,-0.030498,,,,,,,,,,-0.403824,-0.111662,-0.292162,,,,,1.088527
2021-01-13,6245,717000,50062500,68.8,70.3,68.8,70.2,0.9,456,71.0,-0.011268,,,,,,,,,,-0.501078,-0.189545,-0.311533,,,,,0.569048
2021-01-14,6245,675000,47573300,70.4,71.3,69.9,70.4,0.2,449,70.48,-0.001135,,,,,,,,,,-0.55561,-0.262758,-0.292852,,,,,0.586039
2021-01-15,6245,1046000,72664600,71.3,71.3,68.4,69.5,-0.9,760,70.02,-0.007426,,,,,,,,,,-0.663797,-0.342966,-0.320832,,,,,0.989593
2021-01-18,6245,968000,65544500,69.2,69.2,67.0,68.2,-1.3,680,69.52,-0.018987,,,,,,,,,,-0.844699,-0.443312,-0.401386,,,,,0.933642
2021-01-19,6245,920000,62632300,68.4,68.6,67.6,67.9,-0.3,689,69.24,-0.019353,70.36,-0.034963,,,,,,,,-1.000736,-0.554797,-0.445939,,,,,1.063338
2021-01-20,6245,1007000,67007600,67.9,67.9,65.2,65.2,-2.7,778,68.24,-0.044549,69.62,-0.063488,,,,,,,,-1.326967,-0.709231,-0.617736,8.4107,,,,1.090771
2021-01-21,6245,1198000,77781100,65.3,66.6,64.0,64.7,-0.5,759,67.1,-0.035768,68.79,-0.059456,,,,,,,,-1.607326,-0.88885,-0.718476,7.0263,,,,1.165596
2021-01-22,6245,444000,28933700,65.2,65.9,64.5,65.7,1.0,295,66.34,-0.009647,68.18,-0.036374,,,,,,,,-1.728891,-1.056858,-0.672033,10.0,8.479,,,0.48931
2021-01-25,6245,636000,41437700,65.7,65.7,64.7,65.5,-0.2,352,65.8,-0.004559,67.66,-0.031924,,,,,,,20.6612,-1.820386,-1.209564,-0.610822,16.8493,11.2919,2.321429,,0.756243
2021-01-26,6245,649000,42667200,65.8,66.2,65.2,66.0,0.5,422,65.42,0.008866,67.33,-0.019753,,,,,,,23.8095,-1.831439,-1.333939,-0.4975,23.0651,16.6381,2.071429,,0.82486
2021-01-27,6245,636000,42833700,66.4,68.0,66.0,67.9,1.9,462,65.96,0.029412,67.1,0.011923,,,,,,,31.9149,-1.667661,-1.400683,-0.266977,33.79,24.5681,2.064286,,0.892506
2021-01-28,6245,577000,38532700,66.2,67.7,66.2,67.2,-0.7,427,66.46,0.011135,66.78,0.006289,,,,,,,33.0882,-1.57618,-1.435782,-0.140398,47.4535,34.7695,1.957143,,0.980625
2021-01-29,6245,440000,29286000,67.3,67.5,65.5,67.0,-0.2,327,66.72,0.004197,66.53,0.007064,,,,,,,35.4331,-1.502499,-1.449126,-0.053374,60.0602,47.1012,1.964286,,0.748809
2021-02-01,6245,447000,29314500,67.0,67.0,65.1,65.5,-1.5,312,66.72,-0.018285,66.26,-0.01147,,,,,,,35.1563,-1.547308,-1.468762,-0.078546,54.752,54.0885,1.828571,,0.813023
2021-02-02,6245,322000,21116300,65.8,66.2,65.0,65.5,0.0,229,66.62,-0.016812,66.02,-0.007876,68.19,-0.039449,,,,,30.2521,-1.564782,-1.487966,-0.076815,46.7391,53.8504,1.807143,,0.66474
2021-02-03,6245,152000,9980500,65.5,66.1,65.3,65.4,-0.1,108,66.12,-0.010889,66.04,-0.009691,67.83,-0.035825,,,,,28.8136,-1.568616,-1.504096,-0.06452,33.5714,45.0208,1.764286,0.015409,0.392157
2021-02-04,6245,299000,19478300,65.4,65.4,64.9,65.0,-0.4,173,65.68,-0.010353,66.07,-0.016195,67.43,-0.036037,,,,,30.0885,-1.585654,-1.520408,-0.065246,24.1017,34.8041,1.592857,0.015206,0.900602
2021-02-05,6245,348000,22732600,65.5,65.7,65.0,65.0,0.0,219,65.28,-0.004289,66.0,-0.015152,67.09,-0.031152,,,,,34.0,-1.580932,-1.532513,-0.04842,12.677,23.4501,1.464286,0.015037,1.109694
2021-02-17,6245,765000,50327100,66.5,67.2,65.0,66.3,1.3,499,65.44,0.013142,66.08,0.003329,66.87,-0.008524,,,,,42.7273,-1.455513,-1.517113,0.0616,19.1593,18.646,1.55,0.015798,2.028102
2021-02-18,6245,781000,53019900,67.0,68.5,66.8,68.4,2.1,514,66.02,0.03605,66.32,0.031363,66.825,0.023569,,,,,65.3846,-1.173141,-1.448318,0.275177,48.5364,26.7909,1.514286,0.017074,1.665245
2021-02-19,6245,472000,31703700,68.0,68.0,66.7,67.3,-1.1,378,66.4,0.013554,66.26,0.015696,66.68,0.009298,,,,,61.8182,-1.02629,-1.363913,0.337622,69.6834,45.7931,1.45,0.017101,0.885553
2021-02-22,6245,712000,47657600,67.5,67.6,66.5,67.5,0.2,492,66.9,0.008969,66.29,0.018253,66.535,0.014504,,,,,58.8235,-0.883586,-1.267847,0.384261,78.7037,65.6412,1.428571,0.017103,1.156595
2021-02-23,6245,741000,49429300,67.0,67.1,66.2,66.2,-1.3,475,67.14,-0.014001,66.21,-0.000151,66.37,-0.002561,,,,,53.0973,-0.865415,-1.187361,0.321946,58.3333,68.9068,1.45,0.017378,1.067416
2021-02-24,6245,273000,18180700,66.2,67.0,66.1,66.7,0.5,191,67.22,-0.007736,66.33,0.005578,66.295,0.006109,,,,,53.0973,-0.80143,-1.110175,0.308745,52.7778,63.2716,1.442857,0.017061,0.458207
2021-02-25,6245,593000,39435400,67.2,67.4,66.1,66.1,-0.6,456,66.76,-0.009886,66.39,-0.004368,66.205,-0.001586,,,,,41.0,-0.79003,-1.046146,0.256116,39.8148,50.3086,1.392857,0.01714,1.062343
2021-02-26,6245,415000,27256000,66.1,66.4,65.4,66.4,0.3,317,66.58,-0.002704,66.49,-0.001354,66.265,0.002037,,,,,45.8333,-0.748163,-0.986549,0.238386,41.1111,44.5679,1.342857,0.014563,0.758961
2021-03-02,6245,441000,29129200,67.0,67.0,65.4,65.4,-1.0,367,66.16,-0.011487,66.53,-0.016985,66.3,-0.013575,,,,,42.3077,-0.786607,-0.946561,0.159953,28.254,36.3933,1.314286,0.014886,0.89525
2021-03-03,6245,326000,21195800,65.5,65.7,64.4,65.3,-0.1,228,65.98,-0.010306,66.56,-0.01893,66.28,-0.014786,,,,,48.8889,-0.815741,-0.920397,0.104656,24.4599,31.275,1.271429,0.014475,0.795898
2021-03-04,6245,279000,18345900,65.6,66.5,65.1,65.3,0.0,246,65.7,-0.006088,66.46,-0.017454,66.27,-0.014637,,,,,48.8889,-0.82927,-0.902171,0.072902,19.4599,24.0579,1.285714,0.014459,0.679163
2021-03-05,6245,522000,33938700,65.0,65.5,64.5,65.3,0.0,331,65.54,-0.003662,66.15,-0.01285,66.235,-0.014116,,,,,49.4382,-0.830419,-0.887821,0.057402,25.0254,22.9818,1.3,0.014346,1.316188
2021-03-08,6245,470000,30501800,65.6,65.6,64.3,64.8,-0.5,290,65.22,-0.00644,65.9,-0.016692,66.08,-0.01937,,,,,48.8889,-0.861742,-0.882605,0.020863,23.0847,22.5233,1.357143,0.012653,1.153091
2021-03-09,6245,696000,44499000,64.8,64.8,63.5,64.5,-0.3,437,65.04,-0.008303,65.6,-0.016768,65.945,-0.021912,,,,,47.3118,-0.900394,-0.886163,-0.014231,23.2984,23.8028,1.4,0.012526,1.517662
2021-03-10,6245,1037000,68186600,64.6,66.5,64.3,65.6,1.1,651,65.1,0.00768,65.54,0.000915,65.875,-0.004175,,,,,46.1538,-0.832667,-0.875464,0.042797,31.8721,26.085,1.4,0.013223,1.726032
2021-03-11,6245,376000,24806800,66.4,66.4,65.6,66.1,0.5,233,65.26,0.012872,65.48,0.009469,65.905,0.002959,,,,,34.6667,-0.730229,-0.846417,0.116188,51.2576,35.476,1.3,0.012338,0.606256
2021-03-12,6245,567000,37483000,66.3,66.8,64.0,66.4,0.3,392,65.48,0.01405,65.51,0.013586,65.95,0.006823,,,,,43.2836,-0.617718,-0.800677,0.182959,70.3297,51.1531,1.378571,0.01237,0.901144
2021-03-15,6245,355000,23451600,66.4,66.5,65.8,66.3,-0.1,270,65.78,0.007905,65.5,0.012214,65.995,0.004622,,,,,40.9091,-0.530506,-0.746643,0.216137,80.6638,67.417,1.35,0.01237,0.585615
2021-03-16,6245,506000,33372600,66.6,66.6,65.6,66.1,-0.2,328,66.1,0.0,65.57,0.008083,66.05,0.000757,,,,,49.0909,-0.472087,-0.691732,0.219645,82.1645,77.7193,1.328571,0.012298,0.890532
2021-03-17,6245,429000,28327100,66.5,66.5,65.7,65.9,-0.2,303,66.16,-0.00393,65.63,0.004114,66.095,-0.00295,,,,,42.3077,-0.436891,-0.640763,0.203873,78.7879,80.5387,1.321429,0.012329,0.960591
2021-03-18,6245,674000,44259800,66.4,66.4,65.3,66.0,0.1,510,66.14,-0.002117,65.7,0.004566,66.08,-0.001211,,,,,48.9362,-0.39636,-0.591883,0.195523,75.7576,78.9033,1.307143,0.011474,1.33149
2021-03-19,6245,246000,16147700,65.7,66.0,65.5,65.8,-0.2,189,66.02,-0.003332,65.75,0.00076,65.95,-0.002274,,,,,43.4783,-0.376042,-0.548715,0.172673,72.7273,75.7576,1.271429,0.008692,0.556561
2021-03-22,6245,1003000,67045800,66.1,67.3,66.1,67.1,1.3,629,66.18,0.013901,65.98,0.016975,65.94,0.017592,,,,,67.3469,-0.252135,-0.489399,0.237264,79.798,76.0943,1.264286,0.009288,1.754724
2021-03-23,6245,611000,40874700,67.6,68.0,66.1,66.5,-0.6,424,66.26,0.003622,66.18,0.004835,65.89,0.009258,,,,,61.1111,-0.200046,-0.431528,0.231482,75.3788,75.968,1.307143,0.009461,1.03105
2021-03-24,6245,1082000,72600000,66.5,67.7,66.0,67.5,1.0,650,66.58,0.013818,66.37,0.017026,65.955,0.023425,,,,,67.1875,-0.077184,-0.360659,0.283475,81.3131,78.83,1.328571,0.009018,1.496128
2021-03-25,6245,3619000,248423700,68.1,69.3,67.7,67.7,0.2,2077,66.92,0.011656,66.53,0.017586,66.005,0.02568,,,,,68.1818,0.035909,-0.281346,0.317255,70.0,75.564,1.385714,0.008901,2.757964
2021-03-26,6245,1156000,78527800,68.0,68.4,67.5,67.9,0.2,756,67.34,0.008316,66.68,0.018296,66.095,0.027309,,,,,74.6032,0.14006,-0.197064,0.337125,70.8333,74.0488,1.357143,0.008606,0.773658
2021-03-29,6245,2440000,167946500,68.8,69.3,68.1,69.0,1.1,1221,67.72,0.018901,66.95,0.03062,66.225,0.041903,,,,,81.6901,0.307813,-0.096089,0.403902,72.5,71.1111,1.364286,0.009206,1.369555
2021-03-30,6245,1654000,113606800,69.7,69.7,68.1,68.3,-0.7,932,68.08,0.003231,67.17,0.016823,66.37,0.029079,,,,,70.1493,0.379896,-0.000892,0.380787,75.2273,72.8535,1.321429,0.008783,0.831072
2021-03-31,6245,1258000,85349700,68.3,68.5,67.6,67.8,-0.5,678,68.14,-0.00499,67.36,0.006532,66.495,0.019626,,,,,62.6866,0.392155,0.077717,0.314437,71.8146,73.1806,1.328571,0.009005,0.621112
2021-04-01,6245,1399000,96031800,68.5,69.5,68.0,68.6,0.8,788,68.32,0.004098,67.62,0.014493,66.66,0.029103,,,,,65.2778,0.461108,0.154396,0.306713,64.4047,70.4822,1.25,0.009256,0.884659
2021-04-06,6245,3887000,271257600,70.4,70.7,69.0,69.8,1.2,2023,68.7,0.016012,68.02,0.026169,66.885,0.043582,,,,,71.0843,0.605603,0.244637,0.360966,68.6277,68.2823,1.35,0.009816,1.826941
2021-04-07,6245,1595000,110129800,69.5,69.6,68.5,68.9,-0.9,929,68.68,0.003203,68.2,0.010264,67.09,0.026979,,,,,65.5556,0.640115,0.323733,0.316383,70.9412,67.9912,1.371429,0.010189,0.814357
2021-04-08,6245,1623000,111601300,69.4,69.5,68.5,68.8,-0.1,947,68.78,0.000291,68.43,0.005407,67.305,0.022212,,,,,66.2921,0.651883,0.389363,0.26252,61.0594,66.8761,1.385714,0.010086,0.831285
2021-04-09,6245,1031000,70647200,69.2,69.2,68.3,68.4,-0.4,561,68.9,-0.007257,68.52,-0.001751,67.445,0.01416,,,,,63.0435,0.621765,0.435843,0.185921,43.484,58.4949,1.371429,0.009732,0.54064
2021-04-12,6245,1852000,127417900,68.6,69.6,68.4,68.5,0.1,959,68.88,-0.005517,68.6,-0.001458,67.565,0.013839,,,,,64.8352,0.599059,0.468486,0.130573,32.5941,45.7125,1.421429,0.009647,0.927113
2021-04-13,6245,1960000,135846000,69.2,69.9,68.5,68.5,0.0,1059,68.62,-0.001749,68.66,-0.00233,67.67,0.012265,67.27,0.018285,,,58.9744,0.574443,0.489678,0.084766,28.7298,34.936,1.414286,0.009633,1.21573
2021-04-14,6245,1578000,106696500,68.7,69.2,66.3,67.1,-1.4,883,68.26,-0.016994,68.47,-0.020009,67.71,-0.009009,67.1783,-0.001166,,,53.4884,0.43693,0.479128,-0.042198,25.4154,28.9131,1.485714,0.010812,0.980855
2021-04-15,6245,1289000,86621700,67.4,67.7,66.9,67.0,-0.1,569,67.9,-0.013255,68.34,-0.019608,67.755,-0.011143,67.0783,-0.001168,,,46.7532,0.316235,0.44655,-0.130314,21.0411,25.0621,1.421429,0.010791,0.835927
