date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,9945,6197645,250833833,40.9,40.9,40.1,40.2,-0.5,3166,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,9945,2669800,107722496,40.4,40.5,40.25,40.25,0.05,1381,,,,,,,,,,,,0.003989,0.000798,0.003191,,,,,
2021-01-08,9945,3733078,150558554,40.3,40.5,40.25,40.35,0.1,1866,,,,,,,,,,,,0.015045,0.003647,0.011398,,,,,
2021-01-11,9945,3494777,141981511,40.4,40.85,40.4,40.65,0.3,1796,,,,,,,,,,,,0.047468,0.012411,0.035057,,,,,
2021-01-12,9945,4391564,178681948,40.7,40.95,40.4,40.5,-0.15,2242,40.39,0.002723,,,,,,,,,,0.060364,0.022002,0.038362,,,,,1.0718
2021-01-13,9945,3413516,138786191,40.6,40.75,40.5,40.7,0.2,1771,40.49,0.005186,,,,,,,,,,0.085734,0.034748,0.050986,,,,,0.964121
2021-01-14,9945,3452519,140664436,40.7,40.85,40.65,40.7,0.0,1557,40.58,0.002957,,,,,,,,,,0.104634,0.048725,0.055908,,,,,0.933847
2021-01-15,9945,4709150,190263316,40.7,40.8,40.1,40.25,-0.45,2546,40.56,-0.007643,,,,,,,,,,0.082351,0.055451,0.026901,,,,,1.209861
2021-01-18,9945,4792124,191628214,40.25,40.3,39.7,40.2,-0.05,2510,40.47,-0.006672,,,,,,,,,,0.059967,0.056354,0.003613,,,,,1.154235
2021-01-19,9945,3729209,149451302,40.2,40.35,40.0,40.0,-0.2,2081,40.37,-0.009165,40.38,-0.009411,,,,,,,,0.025791,0.050241,-0.02445,,,,,0.927825
2021-01-20,9945,7555581,298781011,40.0,40.1,39.2,39.35,-0.65,4490,40.1,-0.018703,40.295,-0.023452,,,,,,,,-0.053131,0.029567,-0.082698,24.1905,,,,1.558586
2021-01-21,9945,2910549,115222877,39.5,39.95,39.3,39.5,0.15,1732,39.86,-0.009032,40.22,-0.017902,,,,,,,,-0.102393,0.003175,-0.105568,16.5714,,,,0.614128
2021-01-22,9945,2781818,109827512,39.5,39.6,39.35,39.6,0.1,1503,39.73,-0.003272,40.145,-0.013576,,,,,,,,-0.131844,-0.023829,-0.108015,16.1905,18.9841,,,0.638932
2021-01-25,9945,2307514,91444693,39.6,39.9,39.4,39.7,0.1,1210,39.63,0.001766,40.05,-0.008739,,,,,,,40.0,-0.145439,-0.048151,-0.097288,23.4343,18.7321,0.485714,,0.598277
2021-01-26,9945,2235146,88433317,39.7,39.85,39.5,39.5,-0.2,1336,39.53,-0.000759,39.95,-0.011264,,,,,,,37.037,-0.170387,-0.072598,-0.097789,23.7807,21.1352,0.453571,,0.628181
2021-01-27,9945,2177221,86216200,39.7,39.8,39.45,39.5,0.0,1096,39.56,-0.001517,39.83,-0.008285,,,,,,,35.8491,-0.187991,-0.095677,-0.092315,22.4116,23.2089,0.457143,,0.877045
2021-01-28,9945,3542290,138976620,39.2,39.45,39.15,39.25,-0.25,1847,39.51,-0.006581,39.685,-0.010961,,,,,,,30.3571,-0.219585,-0.120458,-0.099127,15.0884,20.4269,0.464286,,1.357825
2021-01-29,9945,5626364,219391887,39.25,39.4,38.75,38.75,-0.5,3133,39.34,-0.014997,39.535,-0.019856,,,,,,,18.3333,-0.281721,-0.152711,-0.12901,9.0278,15.5093,0.475,,1.770574
2021-02-01,9945,2367446,91787932,38.7,38.95,38.5,38.8,0.05,1337,39.16,-0.009193,39.395,-0.015103,,,,,,,20.6897,-0.323204,-0.18681,-0.136395,9.0278,11.048,0.467857,,0.742217
2021-02-02,9945,2022791,79342817,38.8,39.5,38.7,39.25,0.45,1289,39.11,0.00358,39.32,-0.00178,39.85,-0.015056,,,,,26.9841,-0.316125,-0.212673,-0.103452,23.4914,13.849,0.507143,,0.642723
2021-02-03,9945,3551496,139367322,39.4,39.75,39.1,39.1,-0.15,2033,39.03,0.001793,39.295,-0.004962,39.795,-0.017465,,,,,25.7576,-0.318941,-0.233926,-0.085015,37.7771,23.4321,0.539286,0.006814,1.037819
2021-02-04,9945,2945276,115314206,39.0,39.45,38.95,39.45,0.35,1801,39.07,0.009726,39.29,0.004072,39.755,-0.007672,,,,,37.5,-0.289593,-0.24506,-0.044533,54.1461,38.4715,0.525,0.007178,0.891785
2021-02-05,9945,1881132,74323454,39.45,39.7,39.4,39.5,0.05,1243,39.22,0.007139,39.28,0.005601,39.7125,-0.005351,,,,,39.0625,-0.259311,-0.24791,-0.011401,61.5961,51.1731,0.503571,0.007152,0.736651
2021-02-17,9945,5650302,226884304,39.9,40.3,39.85,40.2,0.7,3095,39.5,0.017722,39.33,0.022121,39.69,0.01285,,,,,52.7027,-0.17679,-0.233686,0.056896,78.7919,64.8447,0.535714,0.0081,1.760109
2021-02-18,9945,6963254,283746242,40.25,41.0,40.25,40.9,0.7,3491,39.83,0.026864,39.47,0.03623,39.71,0.029967,,,,,70.6667,-0.054281,-0.197805,0.143524,88.1728,76.1869,0.528571,0.008992,1.658592
2021-02-19,9945,3843711,156352371,40.85,40.9,40.5,40.9,0.0,1959,40.19,0.017666,39.61,0.032568,39.72,0.029708,,,,,69.4444,0.04232,-0.14978,0.1921,95.4815,87.4821,0.510714,0.008932,0.902972
2021-02-22,9945,6639952,273494172,41.05,41.4,41.0,41.2,0.3,3423,40.54,0.01628,39.805,0.035046,39.745,0.036608,,,,,71.0526,0.141454,-0.091533,0.232987,95.0345,92.8963,0.528571,0.009069,1.329141
2021-02-23,9945,8678863,361378102,41.2,41.85,41.2,41.75,0.55,4010,40.99,0.018541,40.105,0.041017,39.82,0.048468,,,,,74.1176,0.261385,-0.02095,0.282335,95.3096,95.2752,0.539286,0.009053,1.365628
2021-02-24,9945,8009279,334262387,41.85,42.25,41.25,41.45,-0.3,3828,41.24,0.005092,40.37,0.026753,39.8825,0.039303,,,,,72.4138,0.328438,0.048928,0.27951,88.5621,92.9687,0.585714,0.009256,1.173175
2021-02-25,9945,5266906,219310696,41.7,41.85,41.45,41.65,0.2,2344,41.39,0.006282,40.61,0.025609,39.965,0.042162,,,,,73.6264,0.393184,0.117779,0.275405,84.8004,89.5574,0.589286,0.00915,0.811824
2021-02-26,9945,9030058,375416627,41.4,41.8,41.3,41.7,0.05,3169,41.55,0.00361,40.87,0.020308,40.0825,0.040354,,,,,78.1609,0.443419,0.182907,0.260512,79.4258,84.2628,0.6,0.008081,1.200006
2021-03-02,9945,7114662,298508317,42.05,42.25,41.6,41.6,-0.1,3315,41.63,-0.000721,41.085,0.012535,40.1875,0.035148,,,,,86.0759,0.469747,0.240275,0.229471,78.4789,80.9017,0.6,0.008165,0.933688
2021-03-03,9945,7738637,324361369,41.8,42.15,41.6,42.05,0.45,3321,41.69,0.008635,41.34,0.017175,40.31,0.043165,,,,,87.3563,0.520918,0.296404,0.224514,81.2061,79.7036,0.607143,0.008367,1.041272
2021-03-04,9945,8557703,360995973,42.1,42.5,41.9,42.2,0.15,3757,41.84,0.008604,41.54,0.015888,40.435,0.04365,,,,,86.4198,0.567038,0.350531,0.216508,82.6389,80.7746,0.592857,0.008367,1.134734
2021-03-05,9945,4014525,168841164,42.0,42.35,41.8,42.15,-0.05,2166,41.94,0.005007,41.665,0.01164,40.5675,0.039009,,,,,88.6076,0.592722,0.398969,0.193753,83.8889,82.578,0.585714,0.008213,0.550605
2021-03-08,9945,7699184,327767993,42.3,42.8,42.2,42.75,0.6,3919,42.15,0.014235,41.85,0.021505,40.73,0.049595,,,,,89.2857,0.653954,0.449966,0.203988,86.1806,84.2361,0.596429,0.008525,1.095978
2021-03-09,9945,10603085,458185479,43.0,43.5,42.8,43.5,0.75,4897,42.53,0.022807,42.08,0.033745,40.9425,0.062466,,,,,90.8163,0.754303,0.510833,0.24347,91.1806,87.0833,0.628571,0.008673,1.372989
2021-03-10,9945,9284428,407447199,43.5,44.5,43.5,43.85,0.35,4495,42.89,0.022383,42.29,0.036888,41.1975,0.064385,,,,,90.1099,0.852249,0.579117,0.273133,92.1875,89.8495,0.642857,0.007589,1.155961
2021-03-11,9945,12282064,540684769,43.75,44.6,43.6,43.8,-0.05,5742,43.21,0.013654,42.525,0.029982,41.4475,0.056759,,,,,87.1795,0.915287,0.646351,0.268936,85.1484,89.5055,0.657143,0.007691,1.399401
2021-03-12,9945,7889146,342492656,43.9,44.1,43.1,43.3,-0.5,4187,43.44,-0.003223,42.69,0.014289,41.65,0.039616,,,,,77.2727,0.914358,0.699952,0.214406,70.7039,82.6799,0.7,0.008505,0.825952
