date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,2385,1409322,121074758,85.5,86.3,85.5,86.0,0.3,1023,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,2385,2692190,235256993,86.5,88.0,86.3,87.4,1.4,1961,,,,,,,,,,,,0.111681,0.022336,0.089345,,,,,
2021-01-08,2385,3954514,345801731,88.0,88.6,86.6,86.6,-0.8,2376,,,,,,,,,,,,0.13409,0.044687,0.089403,,,,,
2021-01-11,2385,1384785,120709893,86.6,87.8,86.5,87.6,1.0,806,,,,,,,,,,,,0.229891,0.081728,0.148163,,,,,
2021-01-12,2385,1492492,129079584,87.6,87.6,86.1,86.1,-1.5,1176,86.74,-0.007378,,,,,,,,,,0.18267,0.101916,0.080754,,,,,0.682544
2021-01-13,2385,2036253,176556731,86.5,87.4,86.1,86.1,0.0,1430,86.76,-0.007607,,,,,,,,,,0.143593,0.110251,0.033341,,,,,0.880714
2021-01-14,2385,3485541,300539086,86.4,86.9,85.0,86.4,0.3,2582,86.56,-0.001848,,,,,,,,,,0.135271,0.115255,0.020016,,,,,1.410741
2021-01-15,2385,2269767,196940417,86.1,87.3,85.9,86.9,0.5,1767,86.62,0.003233,,,,,,,,,,0.167096,0.125624,0.041473,,,,,1.063737
2021-01-18,2385,2078068,182001114,86.6,88.2,86.1,87.4,0.5,1626,86.58,0.009471,,,,,,,,,,0.230012,0.146501,0.083511,,,,,0.914472
2021-01-19,2385,2810111,248059033,87.2,89.0,87.2,87.4,0.0,1490,86.84,0.006449,86.79,0.007028,,,,,,,,0.276684,0.172538,0.104146,,,,,1.108111
2021-01-20,2385,2405082,210789235,87.1,88.5,87.1,87.2,-0.2,1694,87.06,0.001608,86.91,0.003337,,,,,,,,0.294143,0.196859,0.097284,60.5556,,,,0.921588
