date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,8150,12262766,429071213,35.35,35.6,34.25,34.45,-0.4,5315,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,8150,9934927,349449837,34.85,35.5,34.6,35.25,0.8,4024,,,,,,,,,,,,0.063818,0.012764,0.051054,,,,,
2021-01-08,8150,9066015,317841495,35.55,35.8,34.6,35.1,-0.15,3980,,,,,,,,,,,,0.101124,0.030436,0.070689,,,,,
2021-01-11,8150,10275216,363737277,35.35,35.85,34.85,35.65,0.55,4380,,,,,,,,,,,,0.173075,0.058964,0.114112,,,,,
2021-01-12,8150,33792592,1226405138,36.0,37.0,35.6,35.8,0.15,13456,35.25,0.015603,,,,,,,,,,0.23944,0.095059,0.144382,,,,,2.242925
2021-01-13,8150,13389682,485837855,36.15,36.5,36.0,36.4,0.6,5611,35.64,0.021324,,,,,,,,,,0.336571,0.143361,0.193209,,,,,0.875618
2021-01-14,8150,9141112,331638605,36.5,36.8,35.8,36.3,-0.1,4401,35.85,0.012552,,,,,,,,,,0.400857,0.19486,0.205997,,,,,0.604055
2021-01-15,8150,13405236,484167666,36.6,36.8,35.4,35.55,-0.75,5645,35.94,-0.010851,,,,,,,,,,0.386827,0.233254,0.153573,,,,,0.837787
2021-01-18,8150,10320005,372405586,35.85,36.45,35.0,36.35,0.8,4643,36.08,0.007483,,,,,,,,,,0.435244,0.273652,0.161592,,,,,0.644608
2021-01-19,8150,29567550,1100772240,36.7,37.8,36.7,37.05,0.7,13850,36.33,0.019818,35.79,0.035205,,,,,,,,0.524057,0.323733,0.200325,,,,,1.949759
2021-01-20,8150,21017415,765955621,37.75,37.8,35.35,35.7,-1.35,9847,36.19,-0.01354,35.915,-0.005986,,,,,,,,0.479976,0.354982,0.124995,62.4337,,,,1.259262
2021-01-21,8150,19043443,701089458,36.2,37.3,36.1,37.1,1.4,9012,36.35,0.020633,36.1,0.027701,,,,,,,,0.551651,0.394315,0.157336,62.4029,,,,1.019962
2021-01-22,8150,14155038,525244295,37.1,37.55,36.6,37.25,0.15,6782,36.69,0.015263,36.315,0.025747,,,,,,,,0.613486,0.43815,0.175336,63.6678,62.8348,,,0.7521
2021-01-25,8150,11398709,415417801,37.5,37.5,36.0,36.3,-0.95,5372,36.68,-0.01036,36.38,-0.002199,,,,,,,60.9467,0.579157,0.466351,0.112806,67.6856,64.5854,1.321429,,0.598784
2021-01-26,8150,13134352,465685850,36.5,36.5,34.8,35.0,-1.3,6274,36.27,-0.035015,36.3,-0.035813,,,,,,,52.8205,0.441957,0.461472,-0.019515,44.4841,58.6125,1.346429,,0.833938
2021-01-27,8150,6799048,240847714,35.45,36.0,35.05,35.25,0.25,3110,36.18,-0.025705,36.185,-0.025839,,,,,,,50.0,0.349371,0.439052,-0.089681,22.6984,44.9561,1.342857,,0.526808
2021-01-28,8150,6008387,207818706,34.8,35.05,34.2,34.5,-0.75,3196,35.66,-0.032529,36.005,-0.0418,,,,,,,46.9388,0.213022,0.393846,-0.180824,10.0,25.7275,1.332143,,0.583389
2021-01-29,8150,7664469,260780744,34.75,34.95,33.5,33.65,-0.85,3978,34.94,-0.03692,35.815,-0.06045,,,,,,,40.099,0.035961,0.322269,-0.286308,8.9406,13.8797,1.364286,,0.851514
