date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,6443,19733544,793339323,41.6,41.9,39.35,39.55,-1.95,12635,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,6443,33538349,1423765835,41.3,43.5,40.8,42.25,2.7,18021,,,,,,,,,,,,0.215385,0.043077,0.172308,,,,,
2021-01-08,6443,22285383,910597223,42.25,42.25,40.2,40.2,-2.05,12741,,,,,,,,,,,,0.218146,0.078091,0.140055,,,,,
2021-01-11,6443,14320949,566502142,39.5,40.5,38.8,39.55,-0.65,8896,,,,,,,,,,,,0.165972,0.095667,0.070305,,,,,
2021-01-12,6443,21175564,813392998,39.55,39.65,37.55,37.8,-1.75,14189,39.87,-0.051919,,,,,,,,,,-0.016398,0.073254,-0.089652,,,,,0.953392
2021-01-13,6443,15668925,588557212,37.9,38.7,37.1,37.25,-0.55,9870,39.41,-0.054808,,,,,,,,,,-0.202969,0.018009,-0.220978,,,,,0.732267
2021-01-14,6443,18087217,673037828,37.35,38.55,36.1,37.45,0.2,10893,38.45,-0.026008,,,,,,,,,,-0.330874,-0.051767,-0.279107,,,,,0.987962
2021-01-15,6443,15766480,574275495,37.45,37.5,35.5,36.1,-1.35,10005,37.63,-0.040659,,,,,,,,,,-0.535007,-0.148415,-0.386592,,,,,0.927231
2021-01-18,6443,13488842,470709615,36.15,36.5,34.5,34.5,-1.6,8512,36.62,-0.057892,,,,,,,,,,-0.816479,-0.282028,-0.534451,,,,,0.801124
2021-01-19,6443,15507281,558894110,34.5,37.0,33.6,36.35,1.85,9771,36.33,0.000551,38.1,-0.045932,,,,,,,,-0.880122,-0.401647,-0.478475,,,,,0.987489
2021-01-20,6443,15444710,539468092,36.8,36.95,33.7,33.75,-2.6,9595,35.63,-0.052765,37.52,-0.10048,,,,,,,,-1.127362,-0.54679,-0.580572,9.8373,,,,0.986321
2021-01-21,6443,13906030,466695932,34.7,35.0,32.25,33.15,-0.6,8130,34.77,-0.046592,36.61,-0.09451,,,,,,,,-1.356085,-0.708649,-0.647436,13.4737,,,,0.93816
2021-01-22,6443,13463242,463932675,34.5,35.4,33.65,34.3,1.15,7553,34.41,-0.003197,36.02,-0.047751,,,,,,,,-1.428091,-0.852537,-0.575554,13.4486,12.2532,,,0.93742
2021-01-25,6443,8245430,279646804,33.0,34.7,33.0,33.9,-0.4,4939,34.29,-0.011374,35.455,-0.043858,,,,,,,33.8109,-1.500141,-0.982058,-0.518083,21.3977,16.1067,2.410714,,0.619336
2021-01-26,6443,7050590,239550659,34.3,34.65,33.55,33.55,-0.35,4159,33.73,-0.005336,35.03,-0.04225,,,,,,,33.1461,-1.567415,-1.09913,-0.468286,24.6397,19.8287,2.307143,,0.606659
2021-01-27,6443,5165179,172590689,33.75,34.4,33.0,33.2,-0.35,3230,33.62,-0.012493,34.625,-0.041155,,,,,,,20.712,-1.630181,-1.20534,-0.424841,21.4372,22.4915,2.125,,0.539946
2021-01-28,6443,12145572,387236750,32.8,33.2,30.9,31.45,-1.75,7154,33.28,-0.054988,34.025,-0.07568,,,,,,,21.1221,-1.80038,-1.324348,-0.476032,15.9155,20.6641,2.142857,,1.318165
2021-01-29,6443,8960743,278773519,31.6,32.0,30.5,30.5,-0.95,5363,32.52,-0.062116,33.465,-0.0886,,,,,,,20.712,-1.988992,-1.457277,-0.531716,9.0372,15.4633,2.128571,,1.077854
2021-02-01,6443,11973737,364097784,29.5,31.85,29.0,30.9,0.4,6515,31.92,-0.031955,33.105,-0.066606,,,,,,,25.5319,-2.082191,-1.58226,-0.499931,10.9719,11.9749,2.182143,,1.321726
2021-02-02,6443,6798671,210734908,31.7,31.7,30.4,31.25,0.35,3849,31.46,-0.006675,32.595,-0.041264,35.3475,-0.115921,,,,,28.4173,-2.10356,-1.68652,-0.417041,19.6852,13.2314,2.160714,,0.754672
2021-02-03,6443,17106115,573325771,31.5,34.35,31.4,34.35,3.1,7865,31.69,0.083938,32.655,0.051906,35.0875,-0.021019,,,,,40.7738,-1.849037,-1.719023,-0.130014,47.5498,26.069,2.207143,0.043333,1.500936
2021-02-04,6443,15062764,507359877,33.3,34.5,32.7,33.55,-0.8,7156,32.11,0.044846,32.695,0.026151,34.6525,-0.031816,,,,,42.1538,-1.692371,-1.713693,0.021322,66.1915,44.4755,2.192857,0.039746,1.257283
2021-02-05,6443,8154418,274541735,34.15,34.4,33.1,33.5,-0.05,4648,32.71,0.024152,32.615,0.027135,34.3175,-0.023822,,,,,46.5986,-1.554329,-1.68182,0.127491,81.0214,64.9209,2.142857,0.038771,0.689933
2021-02-17,6443,11617399,401782264,34.4,35.5,33.3,35.2,1.7,6231,33.57,0.048555,32.745,0.074973,34.1,0.032258,,,,,46.0481,-1.29285,-1.604026,0.311176,84.9517,77.3882,2.057143,0.040892,0.988894
2021-02-18,6443,8269119,290843614,35.2,35.85,34.6,35.25,0.05,4996,34.37,0.025604,32.915,0.07094,33.9725,0.037604,,,,,56.25,-1.069266,-1.497074,0.427808,88.7572,84.9101,1.914286,0.039848,0.686692
2021-02-19,6443,13230094,480685505,35.25,37.5,34.95,36.9,1.65,7307,34.88,0.057913,33.285,0.108607,33.955,0.086732,,,,,64.3678,-0.750285,-1.347716,0.597432,93.1889,88.9659,1.9,0.04123,1.174259
2021-02-22,6443,15404069,580254720,37.15,38.3,37.15,37.9,1.0,8304,35.75,0.06014,33.93,0.117006,33.9775,0.115444,,,,,63.9535,-0.412048,-1.160582,0.748535,93.2937,91.7466,1.839286,0.041654,1.35898
2021-02-23,6443,8841813,329453581,37.55,37.7,37.0,37.05,-0.85,5153,36.46,0.016182,34.585,0.071274,34.025,0.088905,,,,,61.7978,-0.210158,-0.970498,0.76034,90.9391,92.4739,1.782143,0.041117,0.770696
2021-02-24,6443,18809813,721231056,37.35,39.25,37.35,37.8,0.75,10492,36.98,0.022174,35.275,0.07158,34.19,0.105586,,,,,65.4545,0.010242,-0.77435,0.784592,87.1349,90.4559,1.860714,0.039794,1.456885
2021-02-25,6443,10199456,385434846,38.05,38.8,37.4,37.4,-0.4,5725,37.41,-0.000267,35.89,0.042073,34.2425,0.09221,,,,,65.2174,0.150894,-0.589301,0.740195,79.1539,85.7426,1.860714,0.038252,0.767047
2021-02-26,6443,7530750,278376778,36.55,38.0,36.05,36.65,-0.75,4540,37.36,-0.019004,36.12,0.014673,34.3875,0.065794,,,,,70.3125,0.199544,-0.431532,0.631075,70.336,78.8749,1.835714,0.034594,0.619449
2021-03-02,6443,7294204,265785873,37.5,37.5,35.55,35.55,-1.1,4573,36.89,-0.036324,36.32,-0.0212,34.5075,0.030211,,,,,69.4981,0.147636,-0.315698,0.463334,55.7648,68.4182,1.867857,0.035116,0.692365
2021-03-03,6443,8461172,310771451,36.4,37.3,35.6,37.0,1.45,4742,36.88,0.003254,36.67,0.008999,34.6425,0.068052,,,,,71.7857,0.220954,-0.208368,0.429322,49.0505,58.3838,1.789286,0.035421,0.808979
2021-03-04,6443,7852369,287765824,36.6,37.4,36.05,36.15,-0.85,4371,36.55,-0.010944,36.765,-0.016728,34.755,0.040138,,,,,66.8966,0.208073,-0.12508,0.333153,39.1117,47.9757,1.792857,0.035779,0.949777
2021-03-05,6443,5662369,200184924,34.3,36.0,34.3,35.15,-1.0,3642,36.1,-0.026316,36.755,-0.043668,34.835,0.009043,,,,,53.2258,0.115838,-0.076896,0.192734,32.2305,40.1309,1.703571,0.036345,0.769326
2021-03-08,6443,6151938,222973932,35.6,37.35,35.5,35.6,0.45,3896,35.89,-0.00808,36.625,-0.027986,34.955,0.018452,,,,,58.5062,0.078151,-0.045887,0.124038,23.7804,31.7075,1.732143,0.036267,0.868377
2021-03-09,6443,7132310,251519123,36.0,36.25,34.8,35.3,-0.3,4215,35.84,-0.015067,36.365,-0.029286,35.1475,0.004339,,,,,57.3171,0.023802,-0.031949,0.055751,21.2121,25.741,1.742857,0.033889,1.011384
2021-03-10,6443,18788269,699112943,36.05,38.5,35.15,37.8,2.5,10303,36.0,0.05,36.44,0.037322,35.5125,0.064414,,,,,59.9237,0.18038,0.010517,0.169863,41.4141,28.8022,1.825,0.035642,2.060693
2021-03-11,6443,13774276,521601198,38.15,38.45,37.1,37.8,0.0,7655,36.33,0.040462,36.44,0.037322,35.8575,0.054173,,,,,59.7701,0.301,0.068613,0.232386,60.4377,41.0213,1.832143,0.035729,1.33707
2021-03-12,6443,40942526,1612430199,38.25,40.0,38.2,40.0,2.2,20412,37.3,0.072386,36.7,0.089918,36.295,0.10208,,,,,61.3971,0.56757,0.168405,0.399166,87.037,62.963,1.807143,0.037275,2.358731
2021-03-15,6443,44602813,1869845910,41.35,42.65,40.65,42.4,2.4,23792,38.66,0.096741,37.275,0.137492,36.6975,0.155392,,,,,65.0,0.961407,0.327005,0.634402,93.4464,80.3071,1.896429,0.033329,1.780691
2021-03-16,6443,33157176,1400925942,42.0,43.5,41.0,42.4,0.0,18464,40.08,0.057884,37.96,0.116965,37.14,0.141626,,,,,68.9046,1.259012,0.513407,0.745606,95.0165,91.8333,2.010714,0.032459,1.095996
2021-03-17,6443,27108787,1167298395,43.25,43.5,42.4,43.0,0.6,14447,41.12,0.04572,38.56,0.115145,37.615,0.143161,,,,,68.5714,1.525694,0.715864,0.80983,93.2049,93.8893,1.932143,0.032298,0.84935
2021-03-18,6443,25444633,1110560324,43.9,44.25,42.9,42.9,-0.1,13319,42.14,0.018035,39.235,0.093411,38.0,0.128947,,,,,70.073,1.709269,0.914545,0.794724,89.441,92.5541,1.928571,0.0312,0.742883
2021-03-19,6443,40638247,1713967900,42.1,43.1,41.05,42.6,-0.3,15441,42.66,-0.001406,39.98,0.065533,38.3675,0.110315,,,,,72.4528,1.809685,1.093573,0.716112,87.6064,90.0841,1.935714,0.031383,1.188589
2021-03-22,6443,26341547,1154744955,43.8,44.6,42.85,43.35,0.75,14598,42.85,0.011669,40.755,0.063673,38.69,0.120445,,,,,80.2326,1.927565,1.260372,0.667193,85.0088,87.3521,1.939286,0.030238,0.86258
2021-03-23,6443,17606129,752497578,43.8,44.0,41.8,42.5,-0.85,9754,42.87,-0.008631,41.475,0.024714,38.92,0.091984,,,,,72.3577,1.930147,1.394327,0.535821,80.4374,84.3509,1.971429,0.030529,0.641907
2021-03-24,6443,10390020,443395448,42.8,43.5,42.05,42.55,0.05,5873,42.78,-0.005376,41.95,0.014303,39.195,0.085598,,,,,77.8261,1.914164,1.498294,0.41587,75.5804,80.3422,1.978571,0.029813,0.431406
2021-03-25,6443,15862112,684465158,42.7,43.8,42.4,43.1,0.55,9096,42.82,0.006539,42.48,0.014595,39.46,0.092245,,,,,85.9729,1.923702,1.583376,0.340326,67.3314,74.4497,1.946429,0.029691,0.715554
2021-03-26,6443,15783917,674349964,43.1,43.6,41.8,43.2,0.1,9009,42.94,0.006055,42.8,0.009346,39.75,0.086792,,,,,85.514,1.917229,1.650146,0.267083,63.7017,68.8712,1.917857,0.029428,0.917843
2021-03-29,6443,47560606,2172960943,44.0,47.5,43.5,47.5,4.3,24467,43.77,0.085218,43.31,0.096744,40.2925,0.178879,,,,,91.4966,2.233329,1.766783,0.466546,74.3788,68.4706,2.121429,0.035107,2.218254
2021-03-30,6443,35559741,1676074628,47.5,48.4,45.85,47.35,-0.15,20192,44.74,0.058337,43.805,0.080927,40.8825,0.158197,,,,,88.664,2.443569,1.90214,0.541429,82.2751,73.4519,2.064286,0.033841,1.420612
2021-03-31,6443,21564887,1002772747,47.0,47.85,45.85,46.45,-0.9,13642,45.52,0.020431,44.15,0.052095,41.355,0.123202,,,,,82.6415,2.508645,2.023441,0.485204,86.3946,81.0162,2.110714,0.03408,0.7909
2021-04-01,6443,24515313,1105612593,46.45,46.65,44.5,44.7,-1.75,15114,45.84,-0.024869,44.33,0.008346,41.7825,0.069826,,,,,68.3594,2.391441,2.097041,0.2944,67.7077,78.7925,2.107143,0.035019,0.845446
