date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,2356,12328635,293884753,24.0,24.05,23.7,23.8,-0.2,4403,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,2356,10740646,255250856,23.85,23.9,23.7,23.75,-0.05,3005,,,,,,,,,,,,-0.003989,-0.000798,-0.003191,,,,,
2021-01-08,2356,14578690,346212188,23.75,23.85,23.65,23.85,0.1,4547,,,,,,,,,,,,0.000909,-0.000456,0.001365,,,,,
2021-01-11,2356,9611014,227881616,23.8,23.8,23.65,23.75,-0.1,3850,,,,,,,,,,,,-0.003241,-0.001013,-0.002228,,,,,
2021-01-12,2356,12110804,286928759,23.7,23.8,23.6,23.65,-0.1,3622,23.76,-0.00463,,,,,,,,,,-0.014433,-0.003697,-0.010736,,,,,1.019947
2021-01-13,2356,10644793,252286323,23.65,23.75,23.6,23.7,0.05,3731,23.74,-0.001685,,,,,,,,,,-0.019049,-0.006768,-0.012281,,,,,0.92265
2021-01-14,2356,13668738,325662930,23.7,23.9,23.7,23.8,0.1,4296,23.75,0.002105,,,,,,,,,,-0.014471,-0.008308,-0.006162,,,,,1.127522
2021-01-15,2356,16197103,386406861,23.9,24.05,23.7,23.7,-0.1,4371,23.72,-0.000843,,,,,,,,,,-0.018696,-0.010386,-0.00831,,,,,1.301339
2021-01-18,2356,11981852,280839118,23.7,23.7,23.25,23.5,-0.2,4189,23.67,-0.007182,,,,,,,,,,-0.037748,-0.015858,-0.02189,,,,,0.927341
2021-01-19,2356,7539462,177658834,23.5,23.7,23.5,23.5,0.0,2576,23.64,-0.005922,23.7,-0.008439,,,,,,,,-0.052245,-0.023136,-0.029109,,,,,0.627954
2021-01-20,2356,17619163,407149667,23.5,23.6,22.9,22.9,-0.6,6913,23.48,-0.024702,23.61,-0.030072,,,,,,,,-0.11087,-0.040682,-0.070188,20.8333,,,,1.314739
2021-01-21,2356,11508526,263943055,22.9,23.1,22.8,22.8,-0.1,4308,23.28,-0.020619,23.515,-0.030406,,,,,,,,-0.163516,-0.065249,-0.098266,10.4167,,,,0.887372
2021-01-22,2356,10650866,243206891,22.85,23.1,22.65,23.1,0.3,3707,23.16,-0.002591,23.44,-0.014505,,,,,,,,-0.178967,-0.087993,-0.090974,10.7143,13.9881,,,0.898051
2021-01-25,2356,9094902,211615210,23.1,23.5,23.0,23.35,0.25,3416,23.13,0.009511,23.4,-0.002137,,,,,,,39.0244,-0.16909,-0.104212,-0.064878,27.381,16.1706,0.317857,,0.806101
2021-01-26,2356,7965989,184628434,23.3,23.35,23.0,23.1,-0.25,3471,23.05,0.002169,23.345,-0.010495,,,,,,,34.7826,-0.179368,-0.119243,-0.060125,38.0952,25.3968,0.317857,,0.700745
