date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,2323,15987792,146538848,9.34,9.42,9.0,9.06,-0.24,4037,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,2323,13065535,119805874,9.12,9.24,9.1,9.13,0.07,2690,,,,,,,,,,,,0.005584,0.001117,0.004467,,,,,
2021-01-08,2323,6964920,63275017,9.18,9.22,9.02,9.07,-0.06,2029,,,,,,,,,,,,0.005109,0.001915,0.003194,,,,,
2021-01-11,2323,7749305,70524887,9.09,9.18,9.03,9.16,0.09,2043,,,,,,,,,,,,0.011858,0.003904,0.007954,,,,,
2021-01-12,2323,11042967,101096179,9.27,9.27,9.04,9.07,-0.09,2586,9.098,-0.003078,,,,,,,,,,0.009831,0.005089,0.004742,,,,,1.007377
2021-01-13,2323,6817210,62442627,9.1,9.23,9.08,9.15,0.08,1819,9.116,0.00373,,,,,,,,,,0.014513,0.006974,0.007539,,,,,0.746847
2021-01-14,2323,11822004,109418189,9.19,9.32,9.17,9.25,0.1,2618,9.14,0.012035,,,,,,,,,,0.025993,0.010778,0.015215,,,,,1.331415
2021-01-15,2323,9500121,86710304,9.34,9.34,9.03,9.09,-0.16,2228,9.144,-0.005906,,,,,,,,,,0.021927,0.013008,0.00892,,,,,1.012124
2021-01-18,2323,10097152,90804525,9.04,9.12,8.82,9.02,-0.07,2077,9.116,-0.010531,,,,,,,,,,0.012908,0.012988,-8e-05,,,,,1.024479
2021-01-19,2323,6775548,61550992,9.03,9.14,9.03,9.12,0.1,1594,9.126,-0.000657,9.112,0.000878,,,,,,,,0.013672,0.013125,0.000547,,,,,0.752637
2021-01-20,2323,14024348,125733152,9.2,9.21,8.8,8.8,-0.32,3421,9.056,-0.028269,9.086,-0.031477,,,,,,,,-0.011413,0.008217,-0.01963,30.3419,,,,1.342835
2021-01-21,2323,10720895,94792699,8.84,9.05,8.7,8.72,-0.08,2625,8.95,-0.025698,9.045,-0.035931,,,,,,,,-0.037317,-0.00089,-0.036428,20.2724,,,,1.048641
2021-01-22,2323,9712558,84125057,8.74,8.81,8.56,8.66,-0.06,2438,8.864,-0.023014,9.004,-0.038205,,,,,,,,-0.061974,-0.013107,-0.048868,5.3152,18.6432,,,0.946081
2021-01-25,2323,7528144,64872823,8.64,8.74,8.5,8.71,0.05,2075,8.802,-0.010452,8.959,-0.027793,,,,,,,36.8421,-0.076597,-0.025805,-0.050793,13.6485,13.0787,0.249286,,0.771935
2021-01-26,2323,4743977,40837694,8.73,8.75,8.53,8.54,-0.17,1266,8.686,-0.016809,8.906,-0.041096,,,,,,,32.6667,-0.100743,-0.040792,-0.05995,14.1941,11.0526,0.235,,0.507595
2021-01-27,2323,10222708,83647171,8.61,8.64,8.49,8.49,-0.05,1559,8.624,-0.015538,8.84,-0.039593,,,,,,,28.3784,-0.1225,-0.057134,-0.065366,9.9206,12.5878,0.232857,,1.190673
2021-01-28,2323,6197509,52437551,8.35,8.58,8.35,8.42,-0.07,1926,8.564,-0.016815,8.757,-0.038483,,,,,,,28.1879,-0.143735,-0.074454,-0.069281,4.3005,9.4718,0.235,,0.806864
2021-01-29,2323,6777279,56535886,8.52,8.52,8.21,8.23,-0.19,1871,8.478,-0.029252,8.671,-0.050859,,,,,,,20.7547,-0.173891,-0.094341,-0.079549,3.3798,5.867,0.246429,,0.955364
2021-02-01,2323,5364907,43675635,8.24,8.25,8.04,8.17,-0.06,1370,8.37,-0.023895,8.586,-0.048451,,,,,,,21.1538,-0.200321,-0.115537,-0.084784,7.0835,4.9213,0.245,,0.805387
2021-02-02,2323,4573272,37791898,8.18,8.35,8.18,8.22,0.05,1390,8.306,-0.010354,8.496,-0.032486,8.804,-0.066333,,,,,19.6078,-0.214758,-0.135382,-0.079376,10.311,6.9248,0.246429,,0.690083
2021-02-03,2323,7309812,60747479,8.32,8.38,8.22,8.28,0.06,1843,8.264,0.001936,8.444,-0.019422,8.765,-0.055334,,,,,17.4497,-0.218835,-0.152072,-0.066763,20.0339,12.4761,0.245714,0.01281,1.209322
2021-02-04,2323,6766466,55832924,8.25,8.36,8.17,8.19,-0.09,1818,8.218,-0.003407,8.391,-0.023954,8.718,-0.060564,,,,,18.3099,-0.226715,-0.167001,-0.059714,23.3725,17.9058,0.237143,0.012555,1.098747
2021-02-05,2323,6196878,50357484,8.21,8.23,8.07,8.1,-0.09,1852,8.192,-0.01123,8.335,-0.028194,8.6695,-0.06569,,,,,18.0556,-0.237484,-0.181097,-0.056387,20.2488,21.2184,0.227143,0.012616,1.025588
2021-02-17,2323,57771521,483473553,8.15,8.46,8.09,8.3,0.2,5415,8.218,0.009978,8.294,0.000723,8.6265,-0.037848,,,,,23.3766,-0.227261,-0.19033,-0.036931,24.3036,22.6416,0.245,0.013934,3.496306
