date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,2379,7777398,3116576426,387.0,409.0,387.0,403.5,16.5,6439,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,2379,4558461,1853867282,407.5,412.0,403.0,405.5,2.0,3518,,,,,,,,,,,,0.159544,0.031909,0.127635,,,,,
2021-01-08,2379,3620398,1446077003,401.0,405.0,391.0,400.0,-5.5,3342,,,,,,,,,,,,-0.156021,-0.005677,-0.150344,,,,,
2021-01-11,2379,8410188,3541392195,401.0,432.0,401.0,431.5,31.5,7587,,,,,,,,,,,,2.111339,0.417726,1.693613,,,,,
2021-01-12,2379,6188893,2692121267,434.5,446.0,423.0,428.5,-3.0,5801,413.8,0.035524,,,,,,,,,,3.624384,1.059058,2.565326,,,,,1.012735
2021-01-13,2379,6113147,2713611923,436.0,449.5,435.0,445.0,16.5,5149,422.1,0.054253,,,,,,,,,,6.084754,2.064197,4.020557,,,,,1.057964
2021-01-14,2379,4512828,2019873742,445.0,455.5,439.0,445.0,0.0,3622,430.0,0.034884,,,,,,,,,,7.943052,3.239968,4.703084,,,,,0.782242
2021-01-15,2379,3898217,1743892533,452.0,455.5,442.0,444.0,-1.0,3031,438.8,0.011851,,,,,,,,,,9.228693,4.437713,4.79098,,,,,0.669261
2021-01-18,2379,5336030,2348979708,448.0,451.0,430.0,441.5,-2.5,3691,440.8,0.001588,,,,,,,,,,9.93136,5.536442,4.394918,,,,,1.024225
2021-01-19,2379,5308915,2458871426,445.0,475.0,443.0,469.0,27.5,5081,448.9,0.044776,431.35,0.087284,,,,,,,,12.562438,6.941642,5.620796,,,,,1.054648
2021-01-20,2379,6050121,2851333221,466.5,483.5,462.0,473.5,4.5,4710,454.6,0.041575,438.35,0.080187,,,,,,,,14.839636,8.52124,6.318396,87.2028,,,,1.20491
2021-01-21,2379,7146309,3525035777,477.0,501.0,477.0,497.5,24.0,6259,465.1,0.069662,447.55,0.111608,,,,,,,,18.369183,10.490829,7.878354,92.8488,,,,1.288106
2021-01-22,2379,4289371,2148020703,492.0,512.0,490.0,496.0,-1.5,4398,475.5,0.043113,457.15,0.084983,,,,,,,,20.805504,12.553764,8.25174,89.2372,89.7629,,,0.762399
2021-01-25,2379,3311092,1634230118,496.0,508.0,488.0,493.5,-2.5,3180,485.9,0.015641,463.35,0.06507,,,,,,,86.8852,22.277772,14.498566,7.779207,85.3205,89.1355,21.214286,,0.634168
2021-01-26,2379,4022981,1972517796,500.0,503.0,478.0,480.0,-13.5,4693,488.1,-0.016595,468.5,0.024546,,,,,,,78.2288,22.100458,16.018944,6.081514,73.479,82.6789,21.428571,,0.810435
2021-01-27,2379,5360688,2607761127,489.0,500.0,477.0,486.0,6.0,4706,490.6,-0.009376,472.6,0.028354,,,,,,,78.853,22.188312,17.252818,4.935495,68.9024,75.9007,22.428571,,1.110773
2021-01-28,2379,5011990,2411584173,476.0,492.5,476.0,480.0,-6.0,3912,487.1,-0.014576,476.1,0.008192,,,,,,,78.5714,21.525653,18.107385,3.418268,63.4146,68.5987,22.571429,,1.139289
