date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ma_5,bias_5,ma_10,bias_10,ma_20,bias_20,ma_60,bias_60,ma_120,bias_120,rsi_14,macd,macd_signal,macd_hist,kd_k,kd_d,atr_14,volatility_20,volume_ratio_5
2021-01-06,4123,3673000,255042500,69.0,70.2,68.9,69.2,0.6,2169,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2021-01-07,4123,2890000,202788300,69.6,70.9,69.6,70.0,0.8,1765,,,,,,,,,,,,0.063818,0.012764,0.051054,,,,,
2021-01-08,4123,2071000,143717400,70.1,70.4,69.0,69.3,-0.7,1050,,,,,,,,,,,,0.05725,0.021661,0.035589,,,,,
2021-01-11,4123,2393000,163057600,69.0,69.2,67.7,67.7,-1.6,1432,,,,,,,,,,,,-0.076184,0.002092,-0.078276,,,,,
2021-01-12,4123,2711000,182619000,67.8,68.9,66.5,66.5,-1.2,1618,68.54,-0.029764,,,,,,,,,,-0.275585,-0.053444,-0.222141,,,,,0.986679
2021-01-13,4123,2545000,168148800,66.7,66.9,65.6,65.6,-0.9,1432,67.82,-0.032734,,,,,,,,,,-0.500464,-0.142848,-0.357617,,,,,1.00912
2021-01-14,4123,1621000,106212800,65.5,66.0,65.2,65.7,0.1,952,66.96,-0.018817,,,,,,,,,,-0.662972,-0.246872,-0.416099,,,,,0.714664
2021-01-15,4123,2959000,192194300,66.0,66.1,64.5,64.5,-1.2,1478,66.0,-0.022727,,,,,,,,,,-0.878463,-0.373191,-0.505273,,,,,1.209829
2021-01-18,4123,1267000,82444300,64.4,65.5,64.3,65.1,0.6,771,65.48,-0.005803,,,,,,,,,,-0.989422,-0.496437,-0.492985,,,,,0.570567
2021-01-19,4123,1060000,68898700,65.4,65.5,64.6,64.7,-0.4,659,65.12,-0.00645,66.83,-0.031872,,,,,,,,-1.096988,-0.616547,-0.480441,,,,,0.560728
2021-01-20,4123,3320000,209132000,64.6,65.1,61.7,61.9,-2.8,1951,64.38,-0.038521,66.1,-0.06354,,,,,,,,-1.392125,-0.771663,-0.620462,6.8269,,,,1.623154
2021-01-21,4123,2346000,144114900,61.9,62.5,60.2,60.4,-1.5,1311,63.32,-0.046115,65.14,-0.072766,,,,,,,,-1.72715,-0.96276,-0.76439,3.5272,,,,1.071037
2021-01-22,4123,2924000,174459700,60.6,60.8,58.9,59.5,-0.9,1755,62.32,-0.04525,64.16,-0.072631,,,,,,,,-2.041747,-1.178557,-0.863189,3.507,4.6204,,,1.339196
2021-01-25,4123,2603000,161947600,59.6,63.4,59.6,63.2,3.7,1796,61.94,0.020342,63.71,-0.008005,,,,,,,31.7073,-1.969801,-1.336806,-0.632995,20.6574,9.2306,1.835714,,1.062189
2021-01-26,4123,1234000,76819600,63.2,63.2,61.6,61.8,-1.4,808,61.36,0.007171,63.24,-0.02277,,,,,,,29.2135,-2.002667,-1.469978,-0.532688,33.3426,19.169,1.857143,,0.4965
2021-01-27,4123,796000,49009200,62.7,62.7,61.1,61.7,-0.1,562,61.32,0.006197,62.85,-0.018298,,,,,,,25.731,-2.013571,-1.578697,-0.434874,44.3056,32.7685,1.85,,0.401898
2021-01-28,4123,841000,51870500,61.0,62.3,60.6,61.5,-0.2,621,61.54,-0.00065,62.43,-0.014897,,,,,,,26.506,-2.015122,-1.665982,-0.34914,39.5202,39.0561,1.871429,,0.500714
2021-01-29,4123,1056000,64485600,62.2,62.2,60.1,60.1,-1.4,700,61.66,-0.0253,61.99,-0.030489,,,,,,,26.8293,-2.105053,-1.753796,-0.351257,32.1549,38.6602,1.907143,,0.808576
2021-02-01,4123,881000,53215100,60.2,61.5,59.6,60.3,0.2,588,61.08,-0.01277,61.51,-0.019672,,,,,,,29.8701,-2.135569,-1.830151,-0.305418,26.7188,32.798,1.871429,,0.916181
2021-02-02,4123,604000,36651300,60.5,61.1,60.1,60.5,0.2,393,60.82,-0.005261,61.09,-0.009658,63.96,-0.054096,,,,,32.6531,-2.119186,-1.887958,-0.231228,25.4393,28.1043,1.85,,0.722834
2021-02-03,4123,1069000,65747600,61.0,62.4,60.5,61.9,1.4,777,60.86,0.017088,61.09,0.013259,63.595,-0.026653,,,,,38.125,-1.970519,-1.90447,-0.066049,41.601,31.253,1.928571,0.022106,1.200854
